"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Republic of Korea";0;9491905,35841395;624574,513948224;18956405,4901194;517936,472429939;13168041,7539946;39749700,6326183;2150212,20768004;18,4864082208453;24,2073257560339;10794235;646142,974516986;10794235;9312942,10191349;384715,858156787;417604982,550245;15329763000;7404527;7081358,1050645;292529,549791323;314546650,370922;197457,688694472;2106418,02581619;1504069,23316305;262808,543297384;0;697627,552041277;0
"Lithuania";0;495305,096626049;23585,8535192805;708340,947777158;23373,5232294053;220410,08697755;1225721,68978449;47697,227411743;25,6979651920548;25,5896485209499;721610;21598,6467704794;721610;255979,553458469;10003,2461660778;6982,00723167769;1173605000;633480;229877,913816698;8983,23842269661;6362,61505423784;9826,41240961737;39632,0127998262;26098,5806412636;4969,11760007479;0;336239,383690158;0
"Luxembourg";0;136082,155491084;12157,2948906094;392358,024938426;20109,3964389217;-19900,7993054686;316624,893004692;29864,9089539423;10,6019038428341;13,352217543196;151540;13590,9684733933;151540;141498,742843454;10597,3964538616;7452,63334360047;217073000;142910;134574,335195695;10078,8003760672;7106,66567392016;1951,21411881402;31119,7841312847;16273,940480549;2556,17398430725;0;225130,793688342;0
"Latvia";0;282774,275935688;10320,2368031642;412325,36614023;12839,7156097682;42049,5335941545;854761,681451786;31409,3003905118;27,2136491683843;25,5871333652221;448860;10966,7663666597;448860;147305,308856466;5757,00711579839;4202,89939768374;747970000;387790;130814,948525874;5112,52849854907;3722,9281772101;4452,30973132004;38891,8098655783;20442,5340238521;3286,75286119453;0;221342,718367919;0
"Mexico";0;6277581,07723587;338790,582502026;7130828,79765593;313382,278386605;1735678,70380514;36982830,3741777;1275208,43963806;29,0014002610228;37,4983759787764;23703512;602877,800190492;23703512;8012992,63012622;213689,057751767;2506405,313326;34817498000;16890158;6569098,99505516;175183,559916653;2057102,72660718;381299,430408675;839949,637372212;672330,639447568;97514,0735281869;0;549020,824458844;0
"Malta";0;45756,153420858;2422,27269695981;126651,306786141;5372,92412571613;-21581,0382796283;153317,402550478;7645,74315632269;20,0526488290011;25,9928698099208;77610;2800,65236189861;77610;51217,5880496686;1970,44760444729;1556,27769915651;123587000;69090;46103,2158435478;1773,68702189057;1393,62238601789;652,711426158452;8555,80266604188;4845,09079442408;446,499238273691;0;228505,846623977;0
"Netherlands";0;7161370,63216161;396927,641825624;11520702,6931773;319280,857985543;7056006,64069013;13790271,2566033;805465,5312;17,1208707541566;23,2398020180007;3756000;328405,163324724;3756000;4787033,77446936;205984,2752;159308,418454169;4289321000;3178000;4199448,39955492;180700,696;139679,73969338;102272,6496;641610,3863312;477060,367875276;56279,0837472906;0;382750,667590216;0
"Norway";0;575360,277912412;187413,23053424;1839337,83705371;86481,2088725961;4769348,98122978;2725334,14286252;504581,569272;5,40117655663599;20,2340030736283;1489000;293694,31665127;1489000;2645132,40411011;130727,093125611;700253,929676115;1,943e+09;1392000;2505254,03749171;123814,058363809;660099,398267473;146163,591406389;578873,693627775;210887,25262073;151744,925023448;0;198980,958952182;0
"Poland";0;3870751,25158637;164493,187510266;4258707,98260471;176839,660052804;-40836,542926928;17241637,0322038;626055,039706717;27,5401297628414;22,1342705436906;9353800;230861,381560295;9353800;2664118,24098577;120361,691419968;366246,186609604;14022331000;6932700;2207659,21009619;99739,4156603679;307767,147524895;94670,4217160795;348561,92545685;395193,658146422;30353,5226305455;0;289198,240242622;0
"Portugal";0;1049437,4596281;51860,0212300918;2055480,45926914;63992,7710618065;584672,320333592;5009063,55908124;211727,890703757;23,6580241858158;19,7091572395067;2376260;82784,2019160805;2376260;1033550,00898323;52440,091497748;43645,9287840819;3359823000;1817150;881488,066256621;44724,7974910714;37021,2775662646;21086,6555279582;207251,627228026;128943,688787676;10528,3133843931;0;324756,321556188;0
"Romania";0;1661981,6238064;46119,4682276378;1485273,81919456;59102,9137781084;-627623,165699438;10124582,4983825;224354,231704366;45,1276645038894;18,6986917882225;6058500;91311,3816468198;6058500;696146,717316331;37229,7016925431;120997,637381132;6547930000;3500700;553115,86172656;29580,4577128194;97312,6608603408;47162,314289088;263285,848163127;133042,850057546;15777,9037779533;0;295938,059657577;0
"Russian Federation";0;7310646,82870973;414555,861960826;27800316,097079;370029,434551;22036073,1112779;74817269,5178408;2059340,56379697;36,3306928601912;58,0935083438664;47868079;952026,082480279;47868079;28211547,7999269;485623,068810674;11872642,330762;67613521000;40776555;20754643,2853876;357262,69383727;8734453,63367825;387551,086519554;2759532,71793958;1107314,48131669;465576,479677129;0;425637,802551168;0
"Slovakia";0;1100867,47542804;62498,0367010543;1608527,52393539;62486,8571094253;508048,315980464;2608860,76067129;141291,133784179;18,4644336187174;21,6338775637448;1142430;46604,6182088765;1142430;439541,167380062;20317,2624086894;15125,8794816908;1621234000;973980;375738,369621194;17368,0547333261;12857,8549121349;22053,8045904941;175005,275398111;94686,5155753024;16312,3220988013;0;260817,963662356;0
"Slovenia";0;402745,166311018;23758,8660099443;625035,432448302;22515,3300858627;265478,297238344;1027338,86057326;52507,0051241772;19,565748572855;20,7770356328045;516010;21110,1554970844;516010;295547,795277384;14224,7335231379;10635,6391474641;653616000;407820;257217,974236532;12379,9168843132;9270,38440764641;5204,22193181292;59011,0374372381;31396,8496270928;3744,17339918676;0;217316,783788105;0
"Sweden";0;1211772,12784882;163546,87080794;2953471,4924462;145153,546879862;2380499,92554167;4542973,73494631;515670,786103;8,80983343904012;18,512489291668;2471000;242762,852719789;2471000;2586749,66745454;139729,975083295;906261,526259933;3855320000;2362000;2481822,25072086;134062,049226295;868547,089052932;90065,5113317049;489566,043509319;272907,933383211;26964,4956752942;0;209405,551947571;0
"Turkey";0;5967206,4087749;207038,760552844;7786717,57697491;206436,580331489;1840424,90106824;31107922,1885686;933702,866096638;33,3167256073828;28,3625975511995;16553329;399784,816830931;16553329;4906387,38452044;172987,942153872;271300,093458045;16730747000;8894391;3069600,1232806;108227,045063113;167555,671517985;196376,479355738;1302663,07566433;533918,049265707;88003,3288227363;0;337565,661504348;0
"Taiwan";0;6500453,4228378;301894,349765371;8219815,90802586;254498,118258435;3365434,69006336;23100217,0926943;797280,036469238;28,9737809001136;31,829134712574;9812748;235801,550487126;9812748;10501194,3157844;329923,964651038;9771955,32890414;8875626000;4211873;3543337,93955709;111323,728136326;3398940,10566298;-114889,652839057;795942,110609561;561478,485982111;160362,591053292;0;579940,783245943;0
"United States";0;10014101,0584176;1231347,52422521;81999938,1966026;1974337,49454886;46181778,4658856;106423340,086194;11347752;9,37836322878695;42,7624203145402;48616453;5203809,54201923;48616453;130172696,466042;3044090,94500621;2923342,80137993;83441412000;44532739;120981602,990667;2829157,05193446;2722899,38485791;2093865,44625015;10885458,3767266;6143942,45798077;593744,722308637;0;470051,752399367;0
"Rest of World";0;250841712,436116;3222182,53423215;92686203,9998304;3130778,94108;-154981059,554385;1768741177,68834;17016837,2759436;103,94065295487;30,4551448929449;1052418894,22321;5990354,69562486;1052418894,22321;0;0;0;0;0;0;0;0;0;0;11026482,5803187;690953,928632486;0;451926,816703873;0
