"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Lithuania";0;281783,256739261;2907,47481987564;451733,115522781;4591,58750201267;45896,3707572455;1491660,06834084;12344,2687910855;120,838268639942;43,6691159599348;901370;5609,05662665402;901370;147129,683668859;3369,19308840248;5288,25776669719;1256635000;694720;122021,482008205;2794,22835397346;4519,7999088279;2144,59366497114;13104,1825217474;6735,21216443148;1106,50695663356;0;78340,0144122835;0
"Luxembourg";0;96061,7766315186;5910,79264330694;245093,602310133;7995,56721100636;-4534,83266600721;224935,807829074;13289,8592751801;16,9253716816369;22,7797187289431;117230;6311,62579162011;117230;96507,1449071452;4236,53803874789;6362,58816607373;178080000;110360;92114,1075291349;4043,68941623927;6078,53952306566;1564,75554058;11446,9818172489;6978,23348356003;1022,5315186558;0;66694,8053926967;0
"Latvia";0;143320,246154205;1749,74356309121;278460,397587295;3181,94862048668;29642,4404881634;978256,991440994;8877,54544;110,19453497058;48,4448607670342;566450;3736,73393036049;566450;93516,9255937397;1930,37866376481;3250,75286840309;915685000;459310;83890,5741772961;1731,67128254773;2949,67441342363;1582,70635657285;10654,8398452404;5140,81150963951;1100,03466797224;0;61535,2580046188;0
"Mexico";0;4343902,50707196;148937,522582935;5587529,45243704;149135,002419621;1229080,37563996;32719253,0438903;726354,236081543;45,0458624987177;64,5772516418342;20293266;351720,44138823;20293266;9458515,69073328;146468,229140398;2358977,46890751;29871244000;14439247;7657018,48441272;118571,451861732;1923217,48321875;192326,040716042;532511,348414804;374633,794693313;46413,0192893875;0;278896,701345346;0
"Malta";0;41776,1136395481;1309,17802797171;111980,715354119;2164,85375047253;7174,63993022521;144010,578499312;4014,70822901005;35,870745838689;33,0611571037296;74770;1611,60604656419;74770;32103,5052518166;971,033928155982;1423,08412673935;130236000;67460;29222,7306323221;883,899209596191;1312,09105909852;553,491507284169;3260,85837630617;2403,10218244585;252,250094154767;0;85422,6356475009;0
"Netherlands";0;4431871,94690048;162998,450668537;10799237,6074296;121128,975015841;9451514,6914343;10340067,7616139;389493,7532;26,5474546810109;51,1058137314671;3552000;181512,823662066;3552000;5389186,06589729;105451,5264;144015,223956199;4344974000;3055000;4746112,41266776;92868,3464;126717,903876394;53708,2364;334892,7576432;207980,929537934;24623,362076826;0;96376,6747606995;0
"Norway";0;575023,663060014;71784,3484255816;1683953,55403518;33002,5897473471;3965634,48494768;2462403,5289068;170642,57728;14,4301824794075;44,707455194188;1288000;98469,3357146975;1288000;1956114,97182174;43753,6639767418;579504,443803058;1,615e+09;1171000;1799518,72747552;40250,9764794097;540875,772371344;48717,5260432582;205687,252097831;72173,2415653025;40415,0071910517;0;72484,795721119;0
"Poland";0;2628648,37228355;43799,1159547419;2717988,79063268;47231,9032511969;-163522,256633618;15613889,5987167;207827,413523918;75,1291147494349;47,5258789879239;9560600;87093,0824611233;9560600;2572578,4661338;54130,0554754071;327189,878132646;12594072000;6157100;2070090,84147309;43557,1289906935;268594,665241303;25056,2964144778;157794,619136004;120734,331062794;9109,14356304594;0;79284,1071174328;0
"Portugal";0;773196,261478213;17397,2206794266;2378475,39657688;36901,1959726429;168596,072756597;6567784,16966342;129777,425298687;50,6080634174044;40,6458709813573;3016150;53611,1720222415;3016150;1474829,47398123;36284,8535010525;50151,803040534;4229690000;2247120;1222272,71367325;30071,2639233112;42922,1396187849;12216,1374057068;84200,8903339699;76166,2532764456;6712,2464825209;0;72169,5926013143;0
"Romania";0;1862831,83060093;9896,99430024236;859781,534377644;13234,2510342074;-1248876,09082641;14812533,1547551;54961,2429457477;269,50870032864;36,369822240897;8471000;23978,825071475;8471000;469180,058276275;12900,2571189004;130371,907627779;7471663000;3826300;394256,963892148;10840,2224591798;115318,915405379;9565,50373104314;57889,3298912343;30982,4178742727;3722,47417872852;0;74653,6511888497;0
"Russian Federation";0;8855355,41154234;73261,3922395642;7854105,04588898;55039,7841563471;340972,197092551;79009892,8303522;346877,537860343;227,774601139387;176,974335221465;51633198;155977,686460888;51633198;13643425,1929333;77092,6766068083;8425648,63381186;81960327000;44690121;11496952,4738688;64963,9534426366;7299204,11016042;68222,5107527426;619822,281625061;190899,851399456;81201,1690445237;0;110409,357912798;0
"Slovakia";0;446944,220795681;7611,82847934277;540748,544480171;11125,0495041027;-164983,183203513;2198901,75163499;31782,649794762;69,1856017617948;38,9269190068645;1208710;11387,2821232555;1208710;201082,76088075;5165,64798887089;10639,1630537368;1933189000;1117730;185155,67297176;4756,49441814567;9783,50386563073;5134,44394690971;53994,8278039659;20395,3676715064;2434,65719568972;0;71094,7296773995;0
"Slovenia";0;271255,527542866;7109,27054771046;414922,101294662;8728,76782671088;24372,7233818026;1088711,10444523;24064,997846305;45,2404405518114;32,2727645395271;570370;10122,0536806421;570370;225101,770780507;6974,97639239446;9251,82062617379;707267000;443990;188596,388847145;5843,82501896158;7838,84738670527;2498,71753252233;26461,6138616917;13942,9441656629;1407,02270421037;0;59763,015771799;0
"Sweden";0;1151677,68705916;79432,6333452155;2710891,20473717;64598,156658533;2651936,46641338;4410999,17186085;242837,8028428;18,1643842936443;38,8960396915123;2421000;112410,832157311;2421000;2442655,32682211;62799,5895262092;805275,076221967;3718890000;2285000;2306912,01834189;59309,6890233092;761185,783232993;44312,9212043908;204362,9759547;130426,970685489;14642,3205046082;0;79645,6861662057;0
"Turkey";0;4896389,71347189;58709,3571123108;3114750,84822356;38518,8856050603;-294387,779298882;28931824,912652;275556,580643788;104,994135306288;41,9027721410274;15771945;111436,917194476;15771945;2093500,19400477;49960,8996502405;168398,017377088;12986573000;6625623;1310830,4563555;31282,6667396559;98096,4991539702;54115,0238079404;432645,247945751;164119,663449312;37399,7704598281;0;95383,8748269011;0
"Taiwan";0;4994876,85220853;124677,612546297;7433304,74532813;103174,612670293;4022361,18092195;19330748,2280703;357587,950402807;54,0587237525622;60,2745498796209;8535775;131269,258540288;8535775;13978642,6903986;231916,168902404;8050380,44937122;7791498000;3669285;4373822,6172085;72564,9984270941;2326695,39967638;-107852,742335185;357752,006135805;226318,691862519;56264,1717597086;0;181567,247350065;0
"United States";0;8403503,2983245;622823,144061008;93009168,6670763;1049625,53604972;53166958,21706;117007035,397528;7578014,09472658;15,4403296081161;93,8203991566496;49584639;3387181,46232946;49584639;212602095,045891;2266054,04535654;2811472,08488957;84008936000;45103180;196838931,703481;2098039,80235497;2580944,96198283;1097441,94065552;6377760,82484663;4190832,63239713;388102,58933414;0;96205,2091107641;0
"Rest of World";0;194648643,879469;929533,070205585;51390700,9646558;872357,28260059;-139046315,059812;1274787160,21136;4201673,13980622;303,399888043208;65,41434694111;833502019,925651;1680774,9880007;833502019,925651;0;0;0;0;0;0;0;0;0;0;2520898,15180552;109875,31998044;0;140158,66056598;0
