"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Dinamarca";0;2118261800,57864;87928,8921189809;5400948821,90539;61271,7051343457;6312604594,74234;5649739539,21929;221975,63775;25452,0703104469;25819,0172403132;2248595000;109845,48916;1419798;1886974084,75786;73084,6595435701;359652,339963885;2065510000;1329095;1759512375,30934;68147,9220890746;331173,843303742;27391,0705064299;179993,375067301;112130,14859;16336,2585668013;64195041,6035701;131494,543072539;9946420792,81664
"Espanha";0;6598943325,45074;198916,82054279;24620265428,7324;253505,183859945;11816682378,3934;39347092195,417;1158085,7723;33975,9740915151;30070,8554550564;15511477100;469608,60635;9200600;8740948249,02429;290678,40328282;176171,298500651;13023876700;7866200;7727489504,45584;256976,044994971;155253,301730182;142958,799197179;802297,698059602;688477,16595;73027,6392202657;530696058,362577;168528,376808067;14619439087,6424
"Estônia";0;581678965,421885;5316,83189992144;939743439,740057;6922,26124249741;175587659,31321;1598296971,1732;14838,78631;107710,761364364;75912,0520624383;701440081,865048;5283,97316;362190,026104978;233631623,258092;3077,66180613755;1453,09109055504;623447684,427139;329067,016892679;210427475,797176;2771,99035041363;1304,28459198884;1647,77785386245;10508,115128609;9554,81315;1156,73188813586;32114389,7269876;130239,203600645;18674270786,4967
"Finlândia";0;1781418778,43395;65778,009455812;3804777740,7602;46146,8839697284;4254678123,29004;6263027480,87793;214178,42363;29242,1027978874;21940,3349111172;2308600000;95260,23275;1326100;1346359340,55799;61364,5756098184;44362,7145659047;1850700000;1155700;1147993076,43274;52323,4071441201;38295,531234097;25793,0055001816;173806,131880012;118918,19088;16195,2302906655;82636332,0464624;141738,851394083;9404282936,35525
"França";0;10055083191,676;445415,697955032;37764832643,3141;419963,219673981;30602737045,3848;42863324074,8653;1809507,07196;23687,8455680403;24940,9815094814;16988200784,9589;799317,29017;11573848,7112064;13126142496,6579;526288,129104622;388861,742447123;14987239095,8992;10291167,9618033;11950780722,8075;479162,406590309;353405,588449539;213054,898595378;1381931,24397276;1010189,78179;128370,711446059;507399851,71159;164500,710203238;12155960028,4778
"Reino Unido";0;8311745242,67392;365494,106666764;44638439362,1369;436822,794186765;28219310398,5142;44174559070,9894;1793836,66899;24625,742039191;25076,1762676482;20313394762,9185;847372,866;13093950,8769097;15454638586,5297;616307,622883811;271352,308551127;17200123627,7373;11087146,0180301;13205079562,7439;526598,609843888;234673,194569918;170495,379296189;985496,572772868;946463,80299;82143,0859530129;532701693,28046;166157,130891915;11841557880,6595
"Grécia";0;804454632,814998;28573,4873994594;5025983852,82278;55290,1204795289;1184854865,79116;8246318305,88288;173162,309;47621,9008253284;30946,4499114378;4271929582;85665,1934;2148898;1610455945,20722;52040,0869830306;27760,1144898562;2522379742;1293303;1065621466,28541;34434,368702549;17736,8347445702;27957,6487369694;161622,62362619;87497,1156;20725,67133368;137871201,555033;147855,345675366;12047798681,305
"Hungria";0;2833643556,95597;49747,9328351144;3238179432,53709;55040,3524669912;-197012789,615845;8833427799,21245;128400,15131;68796,0855893827;42365,5898453873;5006094922;48501,08364;2533605;1174659843,15695;27726,7435067907;2717979,12309637;4212740870,73128;2175991;1020277667,19369;24082,6970878295;2295661,80338412;14900,4760632093;106267,506040493;79899,06767;14503,1372207914;262915447,094293;151217,617039453;4814029434,78271
"Indonésia";0;23507754694,7725;76105,5645631574;10794724989,2488;60154,6409050268;-10900010802,5224;171445009928,21;346226,11688;495182,199058748;379223,465742961;110493549859,81;164030,54348;67399478,7741551;24940996010,8533;65768,598897196;176000815,599282;47626983752,3873;25027272,7515928;16934395921,3784;44655,4537130268;117947890,129679;95846,131352804;258710,939797167;182195,5734;19269,4090463913;3211546343,13742;231047,898576844;28447024289,1791
"Índia";0;99600379932,7091;94007,1942258485;25579650573,8676;121763,807795762;-77175610302,6732;1305403531531,56;1027546,47984;1270408,25611589;1439021,17077832;858980336847,489;429136,07259;374061098,080718;280709022901,926;195069,418436769;5542828,69304373;382428425988,807;165175162,743984;175035984250,513;121635,447625723;3362662,81858074;196099,481703231;968172,70244153;598410,40725;85775,9601729467;57657789384,006;193520,48707861;34118449360,292
"Irlanda";0;2018380605,9051;103882,598605713;3444597842,20717;57374,1635443888;6712473613,82553;5155554305,33022;221251,17471;23301,8166438562;17177,1096759671;1907230305,88212;91881,95436;981674,02245146;852995177,706123;49658,8304899495;24980,9885923161;1458328874,89196;780864,24900825;691916275,907767;40281,2981322371;19456,5861826536;34706,6017000505;88941,869265465;129369,22035;24439,4960136583;84093873,8731127;175559,010987789;6072044166,24707
"Itália";0;10919158015,0035;350269,902683863;36246804020,3459;341610,249391261;26311922242,2186;55540111111,1594;1792919,76706;30977,4659923757;26195,3618651092;20652343353,669;733082,05643;11752900;12810380899,295;489032,408304225;312109,552537251;14669272511,681;9216100;9679394202,44062;369507,940080532;234197,729984344;192817,530525775;1582598,22095376;1059837,71063;132717,219937318;820725832,162911;155955,264159924;14936552947,8957
"Japão";0;14183887696,5355;531765,331571411;82216008106,2222;431942,29860666;79378237386,916;147327756391,302;4572607,70743;32219,6361065285;24821,688540595;58726675094,6917;1978708,7736;30484143,9899975;29960749314,0635;1207039,12890792;149130820,787485;48825625427,6239;24949505,4111568;26952225934,5713;1085833,70105913;134781256,13294;757552,578912076;5339312,78927088;2593898,93383;503438,430324602;2446354261,73137;233525,143124586;29208066685,7918
"Coreia do Sul";0;16533296033,8727;266665,567889686;29504978872,0722;213892,097875507;18970037589,5184;77952380276,3;1098023,61653;70993,3548812429;53071,5055525592;27295821939,2313;395103,15321;11060571,8536786;14886054470,8626;280490,525299311;254577843,469014;17788697318,291;7162043,97186876;10150538524,212;191261,552098979;176032957,263581;76564,3910006891;842812,705712615;702920,46332;123509,891360513;1407105367,47613;296577,89261272;25236247627,8423
"Lituânia";0;632291768,636366;7188,82634396311;891165576,15735;10125,822583811;-74951983,0734898;2650519199,61474;24209,57997;109482,246404077;73749,7952304613;1649612274,76038;11211,07855;930900;455673817,414081;6178,64518796482;12797,5740579303;1307070724,17707;729100;386893362,882353;5246,0262658811;9999,11721214064;4438,57585203518;17426,2179311926;12998,50142;1977,13107135064;64193911,8646692;109807,828694002;7635984856,62253
"Luxemburgo";0;246541511,766661;11881,6900125581;513684595,949926;13173,2031495837;120346711,691815;466112173,901283;23513,26773;19823,3686297282;15635,7223531737;210988658,321555;10795,89095;127600;108566969,246826;6943,52117507316;4932,92529229934;198653866,765548;120600;103728813,566829;6634,09155163046;4733,29408677178;2924,58582492684;20792,624469241;12717,37678;2617,23022751143;10320854,8902202;120144,100140432;2495922903,19085
"Letônia";0;363692243,15284;3494,16825486954;586906198,773579;6244,56183667434;-89402144,9499286;1436019338,5544;14370,31024;99929,5989141012;55216,836751931;777810378,292613;5282,81113;573867,654028436;165541625,606821;2998,02805348192;1115,82442930184;697963093,559298;475667,654028436;148066268,175844;2681,54202387673;983,83179363103;1727,95136651808;11649,6806112574;9087,49911;1261,15590811868;40545672,5501983;86375,5079279237;6452211432,8702
"México";0;14461098868,5915;171170,339633194;14687470948,5272;187334,648407322;-1610900669,25109;80386764371,8266;793379,97501;101321,897330234;61108,8278301872;53744845463,3453;392364,30426;24383762,0836841;8633276205,07033;141277,07095055;489240,48749778;38006915559,002;17193219,5163421;7794318038,01147;127548,151629921;432099,234792322;232341,53545945;774045,824758297;401015,67075;75140,8970745292;2105547953,31011;333321,117212723;9483421241,90096
"Malta";0;97469630,858004;2218,72728694291;207532566,780757;3404,92994553364;-24763603,8380977;263681009,481464;5595,83273;47120,9598649787;36743,6829872142;130204934,758125;2224,8882;68228,5507794704;54179009,6778932;1474,5122228696;991,526941951716;114881614,643638;60198,9939390673;47802889,5229815;1300,98252642816;874,837933490643;509,931747130399;4142,63100848725;3370,94453;1162,22914558541;9602102,31079821;153745,528827056;5074221301,37188
"Países Baixos";0;9556209243,86317;248951,460185899;20060384565,5382;180267,650155942;18310936145,2703;19586542801,1571;571917,82727;34247,1275893807;30786,9216815394;5195236243;256568,39378;3563744;5116938139,42945;166204,929234536;106514,818065698;4373601383;3189375;4395099825,53403;142758,664571828;89971,5192777093;65954,0680254641;371161,595797536;315349,43349;38685,8763459887;164296980,782454;166967,500229021;21467374961,2459
"Polônia";0;6373267112,547;85435,1144367229;6578570101,21051;85583,9081355319;188390752,458882;28139125446,7859;299392,2058;93987,5016839395;59684,3714972721;16214737533,9096;118689,23526;8741022,1414663;4990692331,25213;83618,0763247248;180322,108936581;10043394518,9198;5976816,71576214;3072675664,44407;51482,081277919;103223,979308345;24255,3693552752;243894,1714408;180702,97054;19861,1705388931;544333278,438358;142581,833918689;9633603500,67992
"Portugal";0;2112858823,73556;38781,4962424804;4309813925,73287;55475,4113590717;299486070,098998;11031709967,6588;182918,13035;60309,5491220605;34330,5717419766;5111022850,47712;77004,23353;2846991,8788189;1859741947,4876;54171,5984652145;32188,7807646257;3701867676,34107;2107975,96469884;1547129523,0762;45065,6497859748;25932,33597235;14662,2172847855;119484,096328028;105913,89682;9234,88805033875;165626112,265417;136105,477111453;14497362751,2556
"Romênia";0;3770029614,55554;21125,703479999;2430564851,06306;29607,1135332278;-2303481461,21956;20795845744,1957;102904,72348;202088,349697936;139781,555849244;12688209000;44730,79581;7063900;3798916603,74576;27177,5241065633;3607,44347429561;8099381000;4204800;2520686160,52985;18033,0383734492;2224,87549595959;14396,0565234366;99029,6766176278;58173,92767;6404,83847324339;530593168,214342;136812,442518791;10507315630,2843
"Federação Russa";0;15451849020,1161;138883,573476389;18820921418,9692;101790,809919677;7585121759,64314;143738578187,692;645852,76346;222556,26408974;210813,51754;96540913578,2419;304622,92408;51002506,7534998;32813863024,4004;155653,505559359;545651,646075807;77801832165,7506;43318583,1708153;27677249940,1936;131287,833262125;452379,834961853;128136,910340641;725529,73826604;341229,83938;112162,698581536;3495539027,40776;189895,472473363;40088539170,1444
"Eslováquia";0;1588353877,55021;26954,2546617694;2205057221,92065;27584,9690234819;545014890,166347;4185085548,4361;63194,12262;66225,8668199562;57051,4965348824;2061732000;22401,02852;1199942;440624831,100718;7723,28261067282;5577,38802237701;1805585000;1087562;386374986,692855;6772,39003637035;4935,39449495008;12035,7465393272;53903,258286953;40793,0941;5657,67975969398;83504634,8004472;133951,612479422;9188354268,72714
"Eslovênia";0;824292517,920641;16666,6786704077;1228987311,25361;16958,8363452107;371487475,786522;2238014122,86138;40661,36094;55040,3152064635;41044,2783829377;1032194981,12369;16678,43957;559768;498194410,400151;12137,9746466015;5485,58017089157;773823482,185837;442410;388217506,000495;9458,50484636316;4171,39023427099;2943,78653339854;35927,2021438007;23982,92137;2997,56237731462;41785937,2645209;115645,489667526;7052002140,38382
"Suécia";0;2950838292,04116;128374,608775285;7046948466,00691;97203,0535936047;7639141285,61704;8957898578,1678;367415,34915;24380,8501710435;23799,9272364052;3950530000;173409,90812;2407000;2723349977,11614;114426,819463146;875028,745936621;3706910000;2289700;2587327725,71105;108711,58134271;832963,655964909;44412,7686368544;261437,219334375;194005,44103;25023,701375061;136313148,174935;129245,123674656;7963853119,57797
"Turquia";0;6954665857,85238;71655,0724541091;10687327296,4178;90315,3777262412;1611687950,18038;52924443196,6277;476275,69729;111121,443940488;78129,7520525477;27761458063,3163;207910,72348;14474170,001729;6683327965,57571;85541,3947951698;3933,48774727489;12490422711,4136;6512212,04974641;3958490186,84081;50665,5925924154;2604,61235783055;99226,6405248302;614845,381164099;268364,97381;42038,0793751516;1634397515,33491;170514,356607249;21003217609,4122
"Taiwan";0;13161504090,9424;197005,647811195;18299155568,4333;165241,31541964;8748059018,85903;34278670140,6275;455632,21094;75233,2019501173;48201,8350516239;11586798987,223;131025,82579;5188421,76672984;3227513706,74773;66958,3160742964;2021560,68212821;9150450324,64249;4079684,01916253;2805841250,4172;58210,2579167817;1752591,73175012;53705,6353857036;347728,243934002;324606,38515;81216,9630524929;1161603846,52521;297964,832974253;17923328451,1672
"Estados Unidos";0;21094299348,4843;750323,578966238;223942811490,228;1442557,28700682;124167626641,27;245570569991,588;8375291,23096;29320,8395051165;23209,5154738328;98190300172,9559;3747651,873;49676405,0222782;55010246776,6433;2370159,206411;2102655,82196548;88687288405,2866;45086532,8708659;50351959988,9029;2169453,30227472;1951366,29095251;1338942,780549;6754212,26702888;4627639,35796;466549,897575742;3256534738,80869;178747,439809446;19300045935,4528
"Mundo";0;383547478416,158;1456322,07416372;115641480157,557;1338809,05034846;-254549195976,039;2702882611950,71;5669625,01042918;476730,402271544;352056,996763131;1935567242999,43;2481700,42397383;0;0;0;0;0;0;0;0;0;0;0;3187924,58645535;222592,596065814;64891192568,4436;202008,177543458;5483347536,30433
