"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41"
"Finlândia";-40987650,2434454;-4233353,45872363;-1649147,28424239;-6604015,56715032;-43030411,8191856;-23471552,4451331;-285052636,880804;-1085428,48246597;-19442901,5864022;-5403001,85679162;-26971042,7699769;-57733550,8194126;-99055105,7399117;0;-70074695,2805079;-82728149,2785156;-11190789,0315266;-24013813,9471773;-39174877,2379717;-119708445,074532;4214017,63466265;-17760229,4793601;6258629,70971537;-49583393,4734016;-16356219,47683;2074152,99271778;-20087598,4242659;-7386439,13665698;31260,6556622294;-24510170,7531085;-50569153,451489;-9681119,58806024;-4850795,65448448;-396505727,973132;-7405308,58404484;-2923653,06967161;-46078614,7006152;-26443838,7882664;-9085666,18810209;-97105774,3061093;-1062060468,48555
"França";-100300410,704465;-93179737,0866995;311951691,265177;-44159544,17526;-487929200,916304;-72860290,199015;-3188612766,93286;-12837498,9664466;-108496443,392356;279347929,219027;1507668,5458672;-299394642,560041;-4968815,01094289;70074695,280508;0;-396362692,795818;-153129516,795368;-60180220,1272081;-281168085,510999;-1753423669,19442;192253488,322357;-412085099,931021;-48027662,6739744;-125327756,551272;-14729356,2195639;25908444,6099995;-4424347,81789049;-135782392,811393;-10391810,2125911;307893957,75141;-170376842,949388;-188490622,351655;-152488263,727105;-431064636,536147;-24762575,2804892;-25962314,5174085;15161288,744331;-308884171,026465;-90252595,0929784;-623118941,917893;-10875926438,2075
"Reino Unido";-250831400,753186;-22361052,6799581;271446889,411497;-37840783,3279335;-263061950,965045;-52091380,905104;-4639894055,9311;-38000999,8738741;-84776599,3231951;1476129627,41231;77732149,6615581;-150303738,401991;-15683001,5095794;82728149,2785155;396362692,795818;0;-116372974,127514;-40845630,6407908;-401616826,237369;-3525654001,1837;-110604047,739905;-33062101,9463429;441098858,21236;-174802951,999543;-47447075,4978937;1336941,77239753;-17715622,2505729;-51267466,7454548;-30152586,9563561;480136054,135571;-164551225,9248;-69004069,6424448;-86340522,7400169;-336714696,551715;-16008366,3259726;-10250800,9258818;-12670141,8477196;-275339925,27522;-76415507,6301404;-766885176,512667;-9171655491,31843
"Grécia";-671128,384233873;18885945,6766235;80859493,5177074;-55126777,3218232;-15331963,4171072;990213,991243649;-200007090,190197;-6857755,86732839;-1684229,13780141;325652170,86944;28616440,525303;63203996,1241422;-108501,477153932;11190789,0315266;153129516,795368;116372974,127514;0;-1383671,951566;-14058154,079041;-144502778,407161;15105656,6624615;364771443,434761;45577300,3490637;15012727,4209727;-223524,363364147;1549682,20289168;-132946,910786301;-1472638,22406595;-351760,299835215;115476772,9618;-1852589,94930983;2577364,47139494;-28598562,8230088;-69188738,1709324;-570170,829546817;1199580,88062527;22415920,5401017;-15863172,3880989;5343903,96575213;33587302,4217203;-529989309,605265
"Hungria";380366,749391068;134905088,436194;36914088,2022304;-2735991,58818511;-31345875,1438749;3966341,24739555;-47342624,5606484;445934,568223948;4592268,06593813;371017295,013404;12185639,9923556;20260429,7558159;-329629,032845553;24013813,9471773;60180220,1272081;40845630,6407908;1383671,951566;0;-1409272,05302751;-30977460,9688518;4698488,49564393;122238639,053578;23706596,1608802;5659743,19129841;-614865,551155849;1633821,19525591;22740,4689574637;-52886,6038917815;251278,266009118;42681557,8636553;1633622,04736436;1721289,0688314;-21991104,1816386;-114778253,985201;-4292704,47806656;13299970,5519993;29264540,6462926;343295,859711914;3255213,93329001;36252605,2932737;-84578590,2332183
"Indonésia";418895202,908185;42428069,5883385;127024963,024458;-323187,670694228;11776371,3008674;145521587,260869;-825283243,90664;3183167,16987031;5521418,78370802;770496362,662447;67068870,5518466;104476585,181401;209283,572938228;39174877,2379717;281168085,510999;401616826,237369;14058154,079041;1409272,05302751;0;-592998168,243455;12842220,5047149;220117761,144088;2747705660,24012;323404688,534582;36413,5492218161;2753982,77549043;-68863,2362517811;29792751,4489337;286020,89759707;368779418,310628;17668173,5202502;10889093,2850151;-8550061,54367628;15933993,7345429;2483757,48212456;593583,551797142;49369032,2143262;16191163,9249444;369905239,632665;1548496582,11618;-192286892,167569
"Índia";877324436,382547;258607145,39011;1176552812,31503;10362507,1490048;132647019,418655;1051688452,90346;-511123305,834774;39627707,9552338;195873110,414612;4908993187,62556;345102196,937209;720068752,151583;8074373,74691329;119708445,074532;1753423669,19442;3525654001,1837;144502778,407161;30977460,9688518;592998168,243455;0;121841673,338327;2606799557,57626;7422462276,68993;731271917,206887;13952811,6071438;5531887,765988;7838786,24250275;201514164,492095;11791133,6024268;1847436185,21676;314398485,010704;163562209,352152;62621555,7455103;1045491379,76146;145102946,657101;38749804,5827472;309279093,835867;276595239,532173;503428644,57467;16085621766,8121;9005511816,47824
"Irlanda";-27476149,6728043;-18448572,5191585;-79365856,2112683;-1807998,4197204;-21086833,5155263;-16949823,5079741;-232603158,252989;-2626160,84363852;-11967159,7069072;-338467389,033768;-20525250,3069908;-61635011,0030664;-1261435,58040975;-4214017,63466265;-192253488,322357;110604047,739905;-15105656,6624615;-4698488,49564393;-12842220,5047149;-121841673,338327;0;-114024626,669444;-31984044,0071153;-4497566,21559817;-1989220,36204806;158884,430384364;-1123974,91452631;-16878888,106319;-1268832,75992788;-66013902,2267824;-14887704,295055;-12977637,6671737;-3223246,61047261;-35288817,7904995;-2021473,10276619;-1686109,2892395;-43608389,2554971;-18548260,7797931;6070798,11871053;-17337461,3235213;-512193742,885582
"Itália";-46475822,225927;-41707967,0999641;461513746,25446;-78008698,8046603;-515789551,560018;-45981650,5995129;-3092820103,99208;-27472884,7623336;-107126839,943297;492460072,630109;12243940,7435481;-171504786,787721;-7543415,69443009;17760229,4793601;412085099,931021;33062101,9463429;-364771443,434761;-122238639,053578;-220117761,144088;-2606799557,57626;114024626,669444;0;-206033220,033301;-181718565,728485;-23683745,8902831;49781358,8378424;-5625973,98793054;-83132235,0181053;-29229519,3707768;448154975,685245;-299249504,640455;-160106457,062372;-491285644,176135;-735021255,201115;-45292992,2728468;-80117189,43373;93595473,9486259;-398009689,130311;-97923729,4160979;-968789713,740967;-7652638601,83964
"Japão";391698029,246657;-24487455,1215401;-24937307,8203222;-8523186,18878942;-540039112,863176;350298804,72902;-31068337897,2815;-16149411,4024153;-30450303,8168014;-551925479,225772;117911287,796477;-164733087,873059;-5517537,5652855;-6258629,70971537;48027662,6739744;-441098858,21236;-45577300,3490637;-23706596,1608802;-2747705660,24012;-7422462276,68993;31984044,0071153;206033220,033301;0;-2280336933,24271;-16245121,5026558;-2918047,7694205;-1040121,3008674;-311309275,907887;-3868813,12553408;-70082294,3840449;-48463304,997563;-38893085,212397;-15928558,7756048;-1482421892,18;-9456793,4060959;-10496158,2167134;126792469,223313;-147812475,176604;-1760844090,16325;-4930037129,94415;-25021065484,7166
"Coreia do Sul";367027810,229579;28161431,5038861;61977127,1750254;-9205888,09364685;-77158582,568879;173371174,70709;-5883589743,9187;393894,475904262;-6213873,06743608;424279988,642659;33559363,2153182;24804621,5453152;-999190,687404858;49583393,4734016;125327756,551272;174802951,999543;-15012727,4209727;-5659743,19129841;-323404688,534582;-731271917,206887;4497566,21559817;181718565,728485;2280336933,24271;0;-619525,001922188;3493413,40251603;-2077130,94549446;-28905079,0421915;-1324234,62551992;105914431,888945;-4911010,26280543;-16319864,5678093;-23601967,1759253;-270383699,066383;-1694960,69580439;-2825943,58044562;75128518,3656585;-33377959,682627;-71787457,2887142;1093498016,45615;-4076881810,05857
"Lituânia";11180282,8992428;5213238,38900337;11199143,0163929;970114,796626601;-1692707,37404886;4273079,42132974;-2178798,32888089;96852,5477672229;1771942,35409825;100542630,300608;33985288,5075963;3169348,0243683;3589175,31203447;16356219,47683;14729356,2195639;47447075,4978937;223524,363364147;614865,551155849;-36413,5492218161;-13952811,6071438;1989220,36204806;23683745,8902831;16245121,5026558;619525,001922188;0;212168,15541436;6224292,91018508;99395,026396781;18087,764948893;19493149,1550658;-3174761,06947811;5521632,7563848;1242377,47513732;-11092513,1906127;408389,209318601;337768,480001678;28563577,5861002;8551276,84711416;351660,99033354;10461669,922928;-49137029,5250209
"Luxemburgo";-217290,476962381;-4929994,43803406;185792109,708064;-232348,575878639;-2905532,9917791;-6223740,86091959;-14214243,8638905;-107070,81547159;-2553076,57095488;-5603453,34610391;-2970222,0447627;-11850975,1266417;-275772,522158346;-2074152,99271778;-25908444,6099995;-1336941,77239753;-1549682,20289168;-1633821,19525591;-2753982,77549043;-5531887,765988;-158884,430384364;-49781358,8378424;2918047,7694205;-3493413,40251603;-212168,15541436;0;-102153,11207258;-3077235,54588276;-7150,31877908952;23609972,3219443;-4486050,2788647;-4709606,19486457;-748289,628095815;-4342923,87024727;-220289,506881029;-1818987,38763192;-5562587,10114179;-335124,646175925;-5963837,80724677;-12884735,059194;-103271077,29218
"Letônia";1091494,83412366;2691294,8734491;3165154,42345799;-898423,98658318;709821,582911963;1091928,03335029;-1631134,58950079;53768,8569915457;517704,484872349;46716864,7671146;9991884,20392765;884703,328994582;-4027658,30094755;20087598,4242659;4424347,81789049;17715622,2505729;132946,910786301;-22740,4689574638;68863,2362517811;-7838786,24250275;1123974,91452631;5625973,98793054;1040121,3008674;2077130,94549446;-6224292,91018508;102153,11207258;0;-28264,1227504529;31549,7395754112;7838696,36062918;-1854728,93348114;408305,217376438;-71170,7026206829;-21648079,0400986;74008,0087325522;194311,883833541;34227512,2496266;291099,772870155;275467,330219745;5500971,4406243;9741751,26803241
"México";22602293,6225653;7993978,24515035;16653104,2036265;-3425629,00358303;6624495,8723024;111020919,005066;-303058035,771235;372703,268428725;461665,450066186;271607104,062541;11760494,6965657;44981000,5034587;-515702,832751183;7386439,13665698;135782392,811393;51267466,7454548;1472638,22406595;52886,6038917815;-29792751,4489337;-201514164,492095;16878888,106319;83132235,0181053;311309275,907887;28905079,0421915;-99395,026396781;3077235,54588276;28264,1227504529;0;54157,6644001923;20220249,4350167;-28434931,0831808;3655558,17264303;-1657336,49298546;-13692715,5548788;1293622,8000507;141638,930886443;24034911,6863393;1980823,56324906;43828864,3591309;4771147486,34413;-389409512,562345
"Malta";-12785,2901180673;350404,261311594;1395866,69243148;-707056,284584922;-1932959,83279158;-1185908,97945251;-18944190,8090641;-69608,6431396955;-158995,695931432;19688030,0856573;1571093,81389142;4183332,71786632;-6892,81530446258;-31260,6556622293;10391810,2125911;30152586,9563561;351760,299835215;-251278,266009118;-286020,89759707;-11791133,6024268;1268832,75992788;29229519,3707768;3868813,12553408;1324234,62551992;-18087,764948893;7150,31877908952;-31549,7395754112;-54157,6644001923;0;4246675,17288416;-433015,67300205;-2546168,66356814;-1872116,81136445;-3988916,64911072;-48058,8163157721;1306221,10826206;774671,137510417;-1339127,04268486;-733061,671172649;946889,192885853;-28682173,8512548
"Países Baixos";-110560813,623946;-88524876,3339305;-469757738,971461;-24009422,0233311;-438894650,871589;-43483841,6616697;-2159808523,53092;-7842080,65281014;-65354810,0704275;-115751902,240682;-120129759,616936;-162006441,844159;-13416144,8602749;24510170,7531085;-307893957,75141;-480136054,135571;-115476772,9618;-42681557,8636553;-368779418,310628;-1847436185,21676;66013902,2267824;-448154975,685245;70082294,3840449;-105914431,888945;-19493149,1550658;-23609972,3219443;-7838696,36062918;-20220249,4350167;-4246675,17288416;0;-156251050,910894;-79638341,6553571;-79826141,0632667;-204148947,937331;-20657920,476396;-11850222,0223677;-51364483,2931776;-174464587,530009;-101140590,201704;-103639760,879701;-4851025011,36265
"Polônia";3667332,38503399;73472332,9139147;79471050,1212415;-5156523,69237383;-28233018,0890788;22315570,7140333;-223222236,87367;299311,284315627;13734663,0855033;1150636701,15288;116095326,492007;32934385,3352958;-99127,074935603;50569153,451489;170376842,949388;164551225,9248;1852589,94930983;-1633622,04736436;-17668173,5202502;-314398485,010704;14887704,295055;299249504,640455;48463304,997563;4911010,26280543;3174761,06947811;4486050,2788647;1854728,93348114;28434931,0831808;433015,67300205;156251050,910894;0;2186106,24391495;-2978976,25998568;-637650,616374701;2837590,81746672;7083243,77064859;94103602,1177929;-3903943,72749887;10299682,5392607;99404890,3778918;-403955291,232792
"Portugal";-802579,585749453;2188362,33208978;53173922,8156712;-3983974,15548303;-115272854,591712;-989180,212650046;-119651297,869686;-502132,971243085;-1054714,61874883;177857748,996258;7990353,01423264;395561011,674987;-615511,351917136;9681119,58806024;188490622,351655;69004069,6424447;-2577364,47139494;-1721289,0688314;-10889093,2850151;-163562209,352152;12977637,6671737;160106457,062372;38893085,212397;16319864,5678093;-5521632,7563848;4709606,19486457;-408305,217376438;-3655558,17264303;2546168,66356814;79638341,6553571;-2186106,24391495;0;-2242646,98493107;-35490755,709488;-168063,331280415;384878,362370564;12903829,6878121;-7135723,68648719;1218058,41773134;-18418209,8270565;-967489009,815334
"Romênia";10993328,4783238;66035366,2424437;47632536,3841288;-6037256,19208331;-6186269,87410903;16483887,139183;-40869699,0590443;3740167,69078306;3078638,26072315;528763687,5535;8900625,99121045;27808935,5268183;-424800,821482974;4850795,65448447;152488263,727105;86340522,7400169;28598562,8230088;21991104,1816386;8550061,54367628;-62621555,7455103;3223246,61047261;491285644,176135;15928558,7756048;23601967,1759253;-1242377,47513732;748289,628095815;71170,7026206829;1657336,49298546;1872116,81136445;79826141,0632667;2978976,25998568;2242646,98493107;0;-17852447,9369152;1475967,05938771;8603582,30309326;15162649,9302869;72622467,7142055;12499520,2503994;89120173,0902711;301141200,903226
"Federação Russa";33338684,1995707;151499196,232691;147644808,711493;50248541,7163582;-20030661,754729;91655336,1796555;-1369179925,0844;23400281,7729246;55374139,3339479;1805699115,51606;146598329,992373;156194877,285375;18370786,7938363;396505727,973132;431064636,536147;336714696,551715;69188738,1709324;114778253,985201;-15933993,7345429;-1045491379,76146;35288817,7904995;735021255,201115;1482421892,18;270383699,066383;11092513,1906127;4342923,87024727;21648079,0400986;13692715,5548788;3988916,64911072;204148947,937331;637650,616374701;35490755,709488;17852447,9369152;0;46324384,2863723;38081928,4583165;194791558,182552;209651374,015476;102149386,186806;661555837,657127;-2648356101,5989
"Eslováquia";1636980,43117866;54897219,5385646;12365868,9074458;-1990009,91656648;-2277281,66936968;2709753,41921078;-47645134,575481;288340,70086998;18060560,2553338;152867810,341866;5389496,84372278;6431791,21032072;-196877,561488886;7405308,58404484;24762575,2804892;16008366,3259726;570170,829546817;4292704,47806656;-2483757,48212456;-145102946,657101;2021473,10276619;45292992,2728468;9456793,4060959;1694960,69580439;-408389,209318601;220289,506881029;-74008,0087325522;-1293622,8000507;48058,8163157721;20657920,476396;-2837590,81746672;168063,331280415;-1475967,05938771;-46324384,2863723;0;3758053,49567472;13592711,9478633;-1741479,16415773;3368961,32535403;16128563,8350493;-96006824,4382387
"Eslovênia";851219,246973261;50672625,7682116;11028927,6362871;-1736504,62239892;-13997437,9216159;2247065,25238407;-33946536,166255;-165699,684316557;-8170420,90596943;89552651,090313;2862322,2900841;19091860,8772277;-53123,7804290099;2923653,06967161;25962314,5174085;10250800,9258818;-1199580,88062527;-13299970,5519993;-593583,551797142;-38749804,5827472;1686109,2892395;80117189,43373;10496158,2167134;2825943,58044562;-337768,480001678;1818987,38763192;-194311,883833541;-141638,930886443;-1306221,10826206;11850222,0223677;-7083243,77064859;-384878,362370564;-8603582,30309326;-38081928,4583165;-3758053,49567472;0;6511448,03346008;-3617039,47692089;1760890,52730009;3618041,49897805;-235556100,740118
"Suécia";-88993015,505495;-20438830,0533498;-107869433,462925;-7516254,16775628;-107765564,526291;-76767897,9567159;-656226858,719083;-3714543,98869098;-27029148,0573624;330864932,109999;-3313796,55636549;-63170600,1598645;-53517186,0929699;46078614,7006152;-15161288,744331;12670141,8477196;-22415920,5401017;-29264540,6462926;-49369032,2143262;-309279093,835867;43608389,2554971;-93595473,9486259;-126792469,223313;-75128518,3656585;-28563577,5861003;5562587,10114179;-34227512,2496266;-24034911,6863393;-774671,137510417;51364483,2931776;-94103602,1177929;-12903829,6878121;-15162649,9302869;-194791558,182552;-13592711,9478633;-6511448,03346008;0;-60961685,5563131;-56341801,6441776;-405942857,812241;-2709492004,38482
"Turquia";26376028,2362399;69410972,9473595;115911974,550863;-39743578,5097138;-26393217,0965876;39121409,5527001;-564767946,882152;445004,633187011;7437680,41358836;1099195258,24765;33006865,8925437;92088151,3361553;-5152392,29416598;26443838,7882664;308884171,026465;275339925,27522;15863172,3880989;-343295,859711914;-16191163,9249444;-276595239,532173;18548260,7797931;398009689,130311;147812475,176604;33377959,682627;-8551276,84711416;335124,646175925;-291099,772870155;-1980823,56324906;1339127,04268486;174464587,53001;3903943,72749887;7135723,68648719;-72622467,7142055;-209651374,015476;1741479,16415773;3617039,47692089;60961685,5563131;0;8784490,73039959;415240857,397189;-747372201,963339
"Taiwan";130678517,420202;8184275,24247933;150081863,677755;-3247456,06484081;-32006223,5471404;33673920,2375979;-3193639083,46699;-2607169,5063707;-8360013,09172901;308787190,291494;9862957,64867986;10586002,7944736;-416260,871068266;9085666,18810209;90252595,0929784;76415507,6301404;-5343903,96575213;-3255213,93329001;-369905239,632665;-503428644,57467;-6070798,11871053;97923729,4160979;1760844090,16326;71787457,2887142;-351660,99033354;5963837,80724677;-275467,330219745;-43828864,3591309;733061,671172649;101140590,201704;-10299682,5392607;-1218058,41773134;-12499520,2503994;-102149386,186806;-3368961,32535403;-1760890,52730009;56341801,6441776;-8784490,73039959;0;210869660,284518;-3078335580,04906
"Estados Unidos";-468703247,728115;34265118,0641153;173776324,472488;-37764711,1701851;-1532438130,89986;2839301383,56515;-31942743321,7933;-11913383,0297591;-54515044,1832906;1838499454,0135;125679436,842672;-39604266,8252387;-7897291,58363439;97105774,3061093;623118941,917894;766885176,512667;-33587302,4217203;-36252605,2932737;-1548496582,11618;-16085621766,8121;17337461,3235213;968789713,740967;4930037129,94416;-1093498016,45615;-10461669,922928;12884735,059194;-5500971,4406243;-4771147486,34413;-946889,192885851;103639760,879701;-99404890,3778918;18418209,8270565;-89120173,0902711;-661555837,657127;-16128563,8350493;-3618041,49897805;405942857,812241;-415240857,397189;-210869660,284518;0;-30763180070,7254
