"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Dinamarca";0;1403327,67127489;149948,921520464;3411501,16911104;111188,365487929;3557583,53726869;3553716,59394266;342293,0921;10,3820868021037;11,352087808456;1469582,18976631;152047,88703;1469582,18976631;1165135,61008778;102636,24011258;396839,889920233;2168450000;1372752,30272111;1094880,78578907;96447,5261522823;365477,434389928;34769,0835874203;0;190245,20507;14836,5715374346;62306787,9510329;182152,36051501;2344589736,66306
"Espanha";0;4295183,22458502;309055,036125701;16912723,8981053;412132,871968186;8497119,03758543;24492758,492858;1812786,64768;13,5111092770921;13,4192429837256;9547020,17920698;704079,15419;9547020,17920698;5885769,75993683;438606,690934421;189237,167524509;13760274700;8378900;5252547,23058472;391419,041815908;167463,503319737;215693,415805579;0;1108707,49349;56930,3727846683;494783630,975995;313798,094001871;3338439894,59046
"Estônia";0;282494,334602279;10313,8170980753;484894,03468352;12310,4581084518;122586,200398128;748383,245767762;26710,75159;28,0180527023411;23,0955705070463;380399,500491261;10432,86195;380399,500491261;160529,539922946;6950,66354277629;2035,22353525463;670402357,819431;355932,023933774;145702,695800902;6308,68571774178;1841,46662508476;2488,45427722371;21229,0673265829;16277,88964;1638,90920308114;29648221,477585;178488,977550112;2963922679,6394
"Finlândia";0;1070300,10481329;108353,678155929;2464671,13340797;81677,7002952516;2460713,52054241;3863401,33997738;340090,15214;11,3599329932582;10,3811772632944;1410540,78085529;137122,90141;1410540,78085529;922478,882697474;88860,7196757115;52965,3125155612;1947100000;1212800;788403,946731106;75945,5239743118;46346,082830601;35602,7922642886;0;202967,25073;17177,355963792;83654365,1084506;249931,641198521;3895515503,70427
"França";0;6135504,3181226;637309,230113873;22576184,6199502;662973,356114369;15414785,4605603;27049933,9616627;2557163,02567;10,5781030345437;11,1090049276253;11909490,1068674;1092735,9211;11909490,1068674;7961679,49423944;716687,007172059;409862,515268072;15495110388,7241;10559138,9053765;7224693,48242998;650345,690680538;371915,20339836;286648,296337941;0;1464427,10457;101269,967798169;486343581,761491;281979,062944498;3037258036,80124
"Reino Unido";0;4760217,712217;485435,7931205;22537903,6792704;601436,30494998;13140694,7573028;25081357,4808161;2212989,16452;11,333700988209;11,1017408746465;13140126,2652153;1010915,41012;13140126,2652153;8287806,0870234;746532,114251616;293567,005159312;16891370530,5056;10999874,9432549;6981500,88831723;628865,415536872;251417,422608384;192843,967448384;0;1202073,7544;46156,0311213887;467965581,193727;281570,109406237;3765970696,59985
"Grécia";0;456173,188678176;49039,031178145;3159148,89405775;94854,5631058464;871550,865366015;4415280,05231188;262308,89441;16,8323688079391;12,446959396678;2213673,8377187;130976,65482;2213673,8377187;934694,387275259;75094,1942917179;32508,3677694748;2684156915;1324978;631376,47246053;50725,3580845649;20213,9166077462;46093,9394282821;233062,899377465;131332,23959;29579,8419756531;114180756,056853;262126,508107784;2730875383,56101
"Hungria";0;1734038,74492519;95460,2423998876;2035300,08246304;99213,0996624362;151245,049993647;4349165,98080408;204072,26093;21,3118919787727;14,6041781570584;2315961,16323017;70330,06493;2315961,16323017;561351,701770008;38437,746768975;3020907,73828831;4121469105,36528;2117931;495377,554863609;33920,2623753385;2602633,8735317;22599,204591025;0;133742,196;14818,462234256;235688709,848451;231070,602285359;3831836410,69449
"Indonésia";0;13614408,7431248;139581,131576613;6738244,59122735;121228,727433295;-6142547,24496995;113244936,834739;728994,55109;155,344010000368;134,018319023557;71412304,8844443;351378,37645;71412304,8844443;17568154,9014168;131087,71270537;199292189,946076;39050772731,2109;28687329,2814901;12599410,613731;94012,5999604299;140375385,855204;215828,57631463;508924,758693326;377616,17464;42732,408028574;2948597139,30459;426272,537493531;10214907049,5416
"Índia";0;45428917,4703811;199604,053106872;16435263,1932794;275942,057263994;-32045180,9355946;565976045,734703;1892393,48361;299,079472972516;351,315015887874;376817272,258906;766946,19023;376817272,258906;120656863,457742;343443,513659124;7200432,09249646;371634072584,723;159390399,42768;76142048,6760958;216734,398567232;4461265,14206555;357907,286670876;1844136,11520132;1125447,29338;153998,430311058;46635852513,6165;417863,909805081;4698914607,29482
"Irlanda";0;910659,678028749;123941,98923064;1929331,7342573;82490,6477769958;2675643,24473038;2796873,11106694;308487,54207;9,06640537993684;8,23403260326961;1135937,09235088;121786,89544;1135937,09235088;667556,992558496;81072,9110173088;33031,6627350763;1534903052,39701;852368,609293863;545341,837437796;66230,2256638198;26079,4938933336;30567,9875526912;0;186700,64663;23842,0128715692;83935536,1087801;251093,922080846;3626535089,79492
"Itália";0;6466774,77229596;542898,226946354;20562062,1180188;547031,587880876;13930060,8478581;30832863,2320579;2512146,60213;12,2735127026087;10,8917867024958;11990704,0805503;976639,45631;11990704,0805503;7232626,66518172;664044,096963853;329012,07749137;15355649737,6937;9601300;5535993,21227502;508272,275567651;249351,790496625;236116,684226147;0;1535507,14582;96186,0978879251;842642709,669101;317062,695616072;3090465582,71927
"Japão";0;8519965,39863251;743586,671579608;38354819,4264397;717625,96854076;30872604,2057291;76234872,3254034;5342119,25521;14,2705298559282;10,9384208847031;29455597,6541537;1991538,69348;29455597,6541537;13276456,8433969;1213745,29133026;161810750,447273;47247298731,4228;24379122,6689203;12018515,6750932;1098743,20999118;147509687,879886;783866,298696583;6668749,39243332;3350580,56173;691043,420921942;2353279502,0773;561842,333856508;7679271334,06992
"Coreia do Sul";0;8530172,52031497;454752,124389632;16907368,6146805;418750,798394349;9816308,98746108;38004661,5156598;1721067,0334;22,0820344461429;19,1544085747037;11313519,0468139;513985,18913;11313519,0468139;6945755,65937286;362619,165832444;319060679,939171;17032221798,5975;7443006,9443601;4946381,5535402;258237,237357078;227204114,362367;97375,0265175563;1192996,58623966;1207081,84427;188911,092417227;1261020934,68489;593994,356745605;7986793822,40289
"Lituânia";0;441952,319926653;18441,910204476;766618,078389781;26304,9418866662;10349,8281515208;1537012,08094486;53252,55214;28,8626933203893;22,5514074158105;893176,268540021;22662,66839;893176,268540021;293476,338439261;13013,6595480737;16118,9046662161;1479658678,0341;782900;259475,203140364;11505,9427713789;13643,3007120216;8214,72249192634;36638,4370086986;30589,88375;5172,22233647796;65290140,5454421;208892,848026487;1980841025,15844
"Luxemburgo";0;138324,981726908;18090,0317158516;299090,9740742;20082,2862192089;81127,8383947166;285922,186458646;36884,41772;7,75184221773981;6,84905024987903;148371,00106097;15674,20898;148371,00106097;74155,1158378723;10827,0655247685;5582,99499618109;224244788,166109;136400;70899,0217658474;10351,6574093028;5369,19204710076;3369,53785523151;33659,0768567694;21210,20874;4524,27366322716;11593119,1737276;114247,930655278;853729727,571496
"Letônia";0;230533,581791741;8026,82712067953;407074,242928797;14180,5199812671;-69446,3543684851;1030032,8365859;35007,90785;29,4228618573645;18,8022264511293;591423,8586687;13280,92119;591423,8586687;172451,410447141;9171,8611567293;1738,75062176228;710324608,402841;499501,694915254;154233,138838453;8202,91890640375;1509,20350417779;2832,4204432707;32896,9156517703;21726,98666;3403,88140082522;42788310,1179143;115845,565895207;1444799744,31319
"México";0;6405323,30034437;253585,036243999;8205684,58219135;284009,798936012;584165,293255161;40265530,4681466;1201862,15973;33,5026193662611;22,1990786579742;27433156,3499801;584453,01255;27433156,3499801;4177430,2183188;188180,34219714;491768,663023203;42385293082,0736;19614119,48936;3793814,04835582;170899,617358355;436211,498822638;376874,90228286;1045433,54732859;617409,14718;109810,301610645;1975774002,04621;485063,033751131;6561643017,16485
"Malta";0;59674,7345594018;3519,49871525826;152207,838379988;5486,96396425557;13885,8726902525;144064,219371683;7993,79816;18,0219986154471;16,6442224214688;65817,1629599069;3181,29039;65817,1629599069;40419,6695016882;2428,45045434819;1272,82784885706;107325065,115679;56740,8172105385;35630,12872688;2140,69049455395;1122,00373385142;396,662245651809;6560,28898064044;4812,50777;1170,66775853022;6097040,67196398;152413,676203663;1746663168,99062
"Países Baixos";0;7862857,58357453;424565,409893157;15052197,3285669;323262,608946941;11238806,3387366;14790311,5794141;895979,02808;16,5074305490257;15,4951204741741;3701120,7935242;379865,46458;3701120,7935242;3504966,23755654;226198,063022375;116620,107236874;4453176084;3285149;3005275,02374345;193949,76817072;98361,8776492584;113394,958717625;0;516113,5635;35172,9139942024;149783824,309301;302301,775934596;4033968538,25404
"Polônia";0;4359235,66432839;192252,612941446;6093173,67160367;202360,727107782;1329877,40618624;18107782,6891582;664755,83245;27,2397500032768;19,3185858503856;9783897,99412769;249158,08874;9783897,99412769;3137797,50193587;162423,767776628;215679,344950756;11819254019,2657;7147688,73345936;2174305,56335646;112549,934047738;144063,181288425;60009,0884433722;0;415597,74371;24552,7022767564;648909459,044127;246442,099427154;4123385359,08564
"Portugal";0;1274469,31979124;61311,5685025892;2828408,16463114;88413,6613248991;470562,882088705;6110279,01152693;253815,51982;24,0737013081792;14,4607996976164;2780583,01194994;102306,51899;2780583,01194994;1029204,97088418;71172,0646441031;33998,1004128325;3804395615,92758;2186377,12996145;876188,849535389;60590,6220857074;27392,4561689401;20005,6583158969;196905,393610078;151509,00083;12042,2375479948;137871977,013785;238552,956470222;1692061173,93559
"Romênia";0;1803608,0705058;46848,137849999;1982341,98506272;78254,3401580328;-1076694,02914108;11335047,2300598;259304,98653;43,7131864749096;32,1641398430118;6801000;115259,96393;6801000;2775174,83436585;86281,643094174;6035,26489134502;7927352000;4108500;1747448,82087616;54329,1015834772;3142,8662681193;21180,982495826;255006,270766767;144045,0226;16945,3604511926;531766241,391148;197394,990929033;2283512701,23477
"Federação Russa";0;6841047,58238271;328294,061864512;24012444,1524517;308890,557583;17947030,0338591;77551984,6419423;1764770,5424;43,9445144729555;54,1851928743786;50910879,5503299;801851,30683;50910879,5503299;22138034,1376956;408562,431235038;630245,860864765;70743479096,5785;43227259,7447151;18808815,9926606;347120,956757806;516296,179650507;327625,322084962;1820099,84987343;962919,23557;307984,65375571;3160130928,22586;288520,790310109;6077683015,7514
"Eslováquia";0;1200288,53251783;65598,3786802254;1921106,33225077;64216,2314058291;776067,597004323;2812906,24056268;147366,70254;19,0878006502124;19,8691717650312;1252688,85818211;51336,75098;1252688,85818211;345800,393670546;17403,8655339996;8766,48137496769;1817847000;1093892;295877,495870715;14891,2848190001;7671,9835514789;27908,4142160004;113052,398044705;96029,95156;14080,8082423694;99244728,5043078;218312,248035981;3004223578,39329
"Eslovênia";0;531863,821094891;29319,6657318845;1009962,21451714;31348,4872585006;396998,513458787;1336941,65746862;68404,25214;19,5447156520674;20,3327727859759;588573,41629727;26504,07211;588573,41629727;386056,43999129;18986,9057238255;6445,4974968477;822389287,124455;466798;301999,061302572;14852,8223121083;5049,25775055073;4856,43487617448;59135,2968994799;41900,18003;5499,51951266167;48306536,6909548;180849,833616299;2194279192,65004
"Suécia";0;1726201,66429356;190303,840017556;4418453,47502666;164273,028017614;3732804,51625766;5350965,87062739;521362,22671;10,2634322098747;11,3514311732328;2490586,68837841;229191,98512;2490586,68837841;1701375,83904122;149882,05567005;1026567,28416852;3877150000;2379700;1614309,49960429;142211,979702692;981310,225986981;58853,5045499502;0;292170,24159;21534,3751876771;133420054,3868;179099,597934414;1903372131,58498
"Turquia";0;3949135,47085288;139561,965188035;16394054,3851685;177814,038302799;10915834,9129568;28249440,8534755;872374,82208;32,3822285312184;36,1765175815494;13120218,199345;380015,98516;13120218,199345;5749211,37052674;158921,083478166;5353,92548660758;13970415182,5228;7274046,47494399;3605418,20852541;99661,8372787833;3720,37122691605;181570,888061834;1164412,25248765;492358,83692;79449,8715433204;1196658177,30911;230144,409610332;6214094479,7133
"Taiwan";0;6259627,86678642;277992,148131874;8519158,28961308;231700,6451444;4109981,67561591;15614470,9371549;596262,21167;26,1872555925055;19,8266407668699;5529430,96404817;147336,08342;5529430,96404817;1662183,26436112;83835,8491438757;2215659,01525808;9922862502,81014;4508732,70126778;1454812,76922814;73376,6645764377;1938928,48734451;49854,4776161243;484666,096562392;448926,12825;118833,309007857;1232890274,25896;545691,277963629;6896123271,56719
"Estados Unidos";0;12445053,9602321;1161477,68975594;105892031,382432;2064032,32399135;57368361,5672857;123818668,719807;10655718,98511;11,619926247382;9,34497418589591;50582541,6261659;4504929,05757;50582541,6261659;26331217,1905259;2817687,5255864;2351642,42780598;91326356109,0533;46461824,0617279;24382645,6401138;2609172,06993614;2216857,19721585;1630822,81840359;8316172,38385833;6150789,92754;576048,722651531;3092485943,65423;417054,031008117;7068274798,87351
"Mundo";0;265882733,344865;3029278,1909541;83012414,3030481;2781363,96166196;-172960223,958016;1468954658,89132;11350683,3534134;129,415526198216;111,369211866719;965457281,594267;4952165,09986518;965457281,594267;0;0;0;0;0;0;0;0;0;0;6398518,25354823;572066,187498223;0;315897,883954542;7572720505,89807
