country;description;code;variable;versao;2009
MEX;Wood and Products of Wood and Cork;20;PIB_pd;Alternativa 2;2528,870392
MEX;Pulp, Paper, Paper , Printing and Publishing;21t22;PIB_pd;Alternativa 2;14820,6638
MEX;Coke, Refined Petroleum and Nuclear Fuel;23;PIB_pd;Alternativa 2;3143,089764
MEX;Chemicals and Chemical Products;24;PIB_pd;Alternativa 2;14649,70411
MEX;Rubber and Plastics;25;PIB_pd;Alternativa 2;11374,89225
MEX;Other Non-Metallic Mineral;26;PIB_pd;Alternativa 2;10161,86456
MEX;Basic Metals and Fabricated Metal;27t28;PIB_pd;Alternativa 2;15889,28362
MEX;Machinery, Nec;29;PIB_pd;Alternativa 2;10828,19202
MEX;Electrical and Optical Equipment;30t33;PIB_pd;Alternativa 2;34725,71516
MEX;Transport Equipment;34t35;PIB_pd;Alternativa 2;26107,43984
MEX;"Manufacturing, Nec; Recycling";36t37;PIB_pd;Alternativa 2;14755,55682
MEX;Electricity, Gas and Water Supply;E;PIB_pd;Alternativa 2;8403,559521
MEX;Construction;F;PIB_pd;Alternativa 2;161412,3789
MEX;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;PIB_pd;Alternativa 2;0
MEX;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;PIB_pd;Alternativa 2;0
MEX;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;PIB_pd;Alternativa 2;0
MEX;Hotels and Restaurants;H;PIB_pd;Alternativa 2;0
MEX;Inland Transport;60;PIB_pd;Alternativa 2;76278,61479
MEX;Water Transport;61;PIB_pd;Alternativa 2;3599,17388
MEX;Air Transport;62;PIB_pd;Alternativa 2;6743,528413
MEX;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;PIB_pd;Alternativa 2;0
MEX;Post and Telecommunications;64;PIB_pd;Alternativa 2;0
MEX;Financial Intermediation;J;PIB_pd;Alternativa 2;0
MEX;Real Estate Activities;70;PIB_pd;Alternativa 2;0
MEX;Renting of M&Eq and Other Business Activities;71t74;PIB_pd;Alternativa 2;0
MEX;"Public Admin and Defence; Compulsory Social Security";L;PIB_pd;Alternativa 2;0
MEX;Education;M;PIB_pd;Alternativa 2;162350,9227
MEX;Health and Social Work;N;PIB_pd;Alternativa 2;58341,46659
MEX;Other Community, Social and Personal Services;O;PIB_pd;Alternativa 2;0
MEX;Private Households with Employed Persons;P;PIB_pd;Alternativa 2;0
USA;Agriculture, Hunting, Forestry and Fishing;AtB;PIB_pd;Alternativa 2;85708,8053
USA;Mining and Quarrying;C;PIB_pd;Alternativa 2;37750,01103
USA;Food, Beverages and Tobacco;15t16;PIB_pd;Alternativa 2;70212,71115
USA;Textiles and Textile Products;17t18;PIB_pd;Alternativa 2;19944,991
USA;Leather, Leather and Footwear;19;PIB_pd;Alternativa 2;1173,502315
USA;Wood and Products of Wood and Cork;20;PIB_pd;Alternativa 2;13052,70843
USA;Pulp, Paper, Paper , Printing and Publishing;21t22;PIB_pd;Alternativa 2;71521,12901
USA;Coke, Refined Petroleum and Nuclear Fuel;23;PIB_pd;Alternativa 2;7157,411703
USA;Chemicals and Chemical Products;24;PIB_pd;Alternativa 2;48855,96268
USA;Rubber and Plastics;25;PIB_pd;Alternativa 2;24737,66186
USA;Other Non-Metallic Mineral;26;PIB_pd;Alternativa 2;16485,15953
USA;Basic Metals and Fabricated Metal;27t28;PIB_pd;Alternativa 2;66032,61352
USA;Machinery, Nec;29;PIB_pd;Alternativa 2;49849,46303
USA;Electrical and Optical Equipment;30t33;PIB_pd;Alternativa 2;97093,89361
USA;Transport Equipment;34t35;PIB_pd;Alternativa 2;71424,56296
USA;"Manufacturing, Nec; Recycling";36t37;PIB_pd;Alternativa 2;28756,03056
USA;Electricity, Gas and Water Supply;E;PIB_pd;Alternativa 2;27328,43813
USA;Construction;F;PIB_pd;Alternativa 2;263656,6678
USA;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;PIB_pd;Alternativa 2;0
USA;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;PIB_pd;Alternativa 2;0
USA;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;PIB_pd;Alternativa 2;0
USA;Hotels and Restaurants;H;PIB_pd;Alternativa 2;0
USA;Inland Transport;60;PIB_pd;Alternativa 2;82983,00173
USA;Water Transport;61;PIB_pd;Alternativa 2;2471,147103
USA;Air Transport;62;PIB_pd;Alternativa 2;13493,70379
USA;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;PIB_pd;Alternativa 2;0
USA;Post and Telecommunications;64;PIB_pd;Alternativa 2;0
USA;Financial Intermediation;J;PIB_pd;Alternativa 2;0
USA;Real Estate Activities;70;PIB_pd;Alternativa 2;0
USA;Renting of M&Eq and Other Business Activities;71t74;PIB_pd;Alternativa 2;0
USA;"Public Admin and Defence; Compulsory Social Security";L;PIB_pd;Alternativa 2;0
USA;Education;M;PIB_pd;Alternativa 2;155500,2216
USA;Health and Social Work;N;PIB_pd;Alternativa 2;766309,2784
USA;Other Community, Social and Personal Services;O;PIB_pd;Alternativa 2;0
USA;Private Households with Employed Persons;P;PIB_pd;Alternativa 2;0
BRA;Agriculture, Hunting, Forestry and Fishing;AtB;producao_bruta_pm;Petrovic;138263,0296
BRA;Mining and Quarrying;C;producao_bruta_pm;Petrovic;65330,67813
BRA;Food, Beverages and Tobacco;15t16;producao_bruta_pm;Petrovic;185216,4536
BRA;Textiles and Textile Products;17t18;producao_bruta_pm;Petrovic;40968,21287
BRA;Leather, Leather and Footwear;19;producao_bruta_pm;Petrovic;12122,96597
BRA;Wood and Products of Wood and Cork;20;producao_bruta_pm;Petrovic;9645,25759
BRA;Pulp, Paper, Paper , Printing and Publishing;21t22;producao_bruta_pm;Petrovic;41873,97182
BRA;Coke, Refined Petroleum and Nuclear Fuel;23;producao_bruta_pm;Petrovic;86299,17305
BRA;Chemicals and Chemical Products;24;producao_bruta_pm;Petrovic;98202,57625
BRA;Rubber and Plastics;25;producao_bruta_pm;Petrovic;30106,60752
BRA;Other Non-Metallic Mineral;26;producao_bruta_pm;Petrovic;26135,97231
BRA;Basic Metals and Fabricated Metal;27t28;producao_bruta_pm;Petrovic;84819,24994
BRA;Machinery, Nec;29;producao_bruta_pm;Petrovic;49760,72666
BRA;Electrical and Optical Equipment;30t33;producao_bruta_pm;Petrovic;54748,15257
BRA;Transport Equipment;34t35;producao_bruta_pm;Petrovic;105034,0294
BRA;"Manufacturing, Nec; Recycling";36t37;producao_bruta_pm;Petrovic;22202,84782
BRA;Electricity, Gas and Water Supply;E;producao_bruta_pm;Petrovic;85358,90422
BRA;Construction;F;producao_bruta_pm;Petrovic;142687,2945
BRA;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;producao_bruta_pm;Petrovic;27065,39624
BRA;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;producao_bruta_pm;Petrovic;88106,77578
BRA;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;producao_bruta_pm;Petrovic;131506,848
BRA;Hotels and Restaurants;H;producao_bruta_pm;Petrovic;60774,37547
BRA;Inland Transport;60;producao_bruta_pm;Petrovic;80266,19821
BRA;Water Transport;61;producao_bruta_pm;Petrovic;4512,58068
BRA;Air Transport;62;producao_bruta_pm;Petrovic;7206,20675
BRA;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;producao_bruta_pm;Petrovic;38052,40658
BRA;Post and Telecommunications;64;producao_bruta_pm;Petrovic;65022,62521
BRA;Financial Intermediation;J;producao_bruta_pm;Petrovic;155511,4609
BRA;Real Estate Activities;70;producao_bruta_pm;Petrovic;126895,2795
BRA;Renting of M&Eq and Other Business Activities;71t74;producao_bruta_pm;Petrovic;165345,163
BRA;"Public Admin and Defence; Compulsory Social Security";L;producao_bruta_pm;Petrovic;220706,6003
BRA;Education;M;producao_bruta_pm;Petrovic;98583,18506
BRA;Health and Social Work;N;producao_bruta_pm;Petrovic;98360,62143
BRA;Other Community, Social and Personal Services;O;producao_bruta_pm;Petrovic;94462,37411
BRA;Private Households with Employed Persons;P;producao_bruta_pm;Petrovic;0
JPN;Agriculture, Hunting, Forestry and Fishing;AtB;producao_bruta_pm;Petrovic;132435,2125
JPN;Mining and Quarrying;C;producao_bruta_pm;Petrovic;32261,77284
JPN;Food, Beverages and Tobacco;15t16;producao_bruta_pm;Petrovic;385169,5435
JPN;Textiles and Textile Products;17t18;producao_bruta_pm;Petrovic;38151,37465
JPN;Leather, Leather and Footwear;19;producao_bruta_pm;Petrovic;3937,24461
JPN;Wood and Products of Wood and Cork;20;producao_bruta_pm;Petrovic;39749,91275
JPN;Pulp, Paper, Paper , Printing and Publishing;21t22;producao_bruta_pm;Petrovic;122858,6113
JPN;Coke, Refined Petroleum and Nuclear Fuel;23;producao_bruta_pm;Petrovic;174930,246
JPN;Chemicals and Chemical Products;24;producao_bruta_pm;Petrovic;278737,8438
JPN;Rubber and Plastics;25;producao_bruta_pm;Petrovic;138804,7005
JPN;Other Non-Metallic Mineral;26;producao_bruta_pm;Petrovic;63667,98985
JPN;Basic Metals and Fabricated Metal;27t28;producao_bruta_pm;Petrovic;511541,7381
JPN;Machinery, Nec;29;producao_bruta_pm;Petrovic;209125,7497
JPN;Electrical and Optical Equipment;30t33;producao_bruta_pm;Petrovic;361112,305
JPN;Transport Equipment;34t35;producao_bruta_pm;Petrovic;424883,1364
JPN;"Manufacturing, Nec; Recycling";36t37;producao_bruta_pm;Petrovic;34443,21256
JPN;Electricity, Gas and Water Supply;E;producao_bruta_pm;Petrovic;263040,0574
JPN;Construction;F;producao_bruta_pm;Petrovic;652374,4106
JPN;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;producao_bruta_pm;Petrovic;115261,0384
JPN;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;producao_bruta_pm;Petrovic;554744,2179
JPN;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;producao_bruta_pm;Petrovic;302103,922
JPN;Hotels and Restaurants;H;producao_bruta_pm;Petrovic;301093,4191
JPN;Inland Transport;60;producao_bruta_pm;Petrovic;218249,3173
JPN;Water Transport;61;producao_bruta_pm;Petrovic;74966,8097
JPN;Air Transport;62;producao_bruta_pm;Petrovic;35307,24043
JPN;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;producao_bruta_pm;Petrovic;65435,48192
JPN;Post and Telecommunications;64;producao_bruta_pm;Petrovic;169981,4073
JPN;Financial Intermediation;J;producao_bruta_pm;Petrovic;423789,3415
JPN;Real Estate Activities;70;producao_bruta_pm;Petrovic;738948,4791
JPN;Renting of M&Eq and Other Business Activities;71t74;producao_bruta_pm;Petrovic;782674,1656
JPN;"Public Admin and Defence; Compulsory Social Security";L;producao_bruta_pm;Petrovic;633847,5668
JPN;Education;M;producao_bruta_pm;Petrovic;228880,6355
JPN;Health and Social Work;N;producao_bruta_pm;Petrovic;453977,952
JPN;Other Community, Social and Personal Services;O;producao_bruta_pm;Petrovic;421757,2071
JPN;Private Households with Employed Persons;P;producao_bruta_pm;Petrovic;0
MEX;Agriculture, Hunting, Forestry and Fishing;AtB;producao_bruta_pm;Petrovic;52523,02392
MEX;Mining and Quarrying;C;producao_bruta_pm;Petrovic;80249,24839
MEX;Food, Beverages and Tobacco;15t16;producao_bruta_pm;Petrovic;115635,5472
MEX;Textiles and Textile Products;17t18;producao_bruta_pm;Petrovic;14379,71242
MEX;Leather, Leather and Footwear;19;producao_bruta_pm;Petrovic;4510,47216
MEX;Wood and Products of Wood and Cork;20;producao_bruta_pm;Petrovic;3588,19973
MEX;Pulp, Paper, Paper , Printing and Publishing;21t22;producao_bruta_pm;Petrovic;17293,50055
MEX;Coke, Refined Petroleum and Nuclear Fuel;23;producao_bruta_pm;Petrovic;39495,1875
MEX;Chemicals and Chemical Products;24;producao_bruta_pm;Petrovic;45286,93625
MEX;Rubber and Plastics;25;producao_bruta_pm;Petrovic;12030,04202
MEX;Other Non-Metallic Mineral;26;producao_bruta_pm;Petrovic;16155,73147
MEX;Basic Metals and Fabricated Metal;27t28;producao_bruta_pm;Petrovic;46327,03667
MEX;Machinery, Nec;29;producao_bruta_pm;Petrovic;9671,96947
MEX;Electrical and Optical Equipment;30t33;producao_bruta_pm;Petrovic;70420,3355
MEX;Transport Equipment;34t35;producao_bruta_pm;Petrovic;61749,77144
MEX;"Manufacturing, Nec; Recycling";36t37;producao_bruta_pm;Petrovic;14305,49795
MEX;Electricity, Gas and Water Supply;E;producao_bruta_pm;Petrovic;29263,70612
MEX;Construction;F;producao_bruta_pm;Petrovic;122690,4452
MEX;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;producao_bruta_pm;Petrovic;12669,55549
MEX;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;producao_bruta_pm;Petrovic;89085,9791
MEX;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;producao_bruta_pm;Petrovic;78373,40427
MEX;Hotels and Restaurants;H;producao_bruta_pm;Petrovic;26593,5789
MEX;Inland Transport;60;producao_bruta_pm;Petrovic;71912,324
MEX;Water Transport;61;producao_bruta_pm;Petrovic;998,4043
MEX;Air Transport;62;producao_bruta_pm;Petrovic;6756,0782
MEX;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;producao_bruta_pm;Petrovic;9186,12599
MEX;Post and Telecommunications;64;producao_bruta_pm;Petrovic;39017,83938
MEX;Financial Intermediation;J;producao_bruta_pm;Petrovic;58952,88135
MEX;Real Estate Activities;70;producao_bruta_pm;Petrovic;87577,46196
MEX;Renting of M&Eq and Other Business Activities;71t74;producao_bruta_pm;Petrovic;74352,12024
MEX;"Public Admin and Defence; Compulsory Social Security";L;producao_bruta_pm;Petrovic;52647,25283
MEX;Education;M;producao_bruta_pm;Petrovic;49265,10589
MEX;Health and Social Work;N;producao_bruta_pm;Petrovic;35257,22437
MEX;Other Community, Social and Personal Services;O;producao_bruta_pm;Petrovic;19412,93841
MEX;Private Households with Employed Persons;P;producao_bruta_pm;Petrovic;4127,26536
USA;Agriculture, Hunting, Forestry and Fishing;AtB;producao_bruta_pm;Petrovic;342488
USA;Mining and Quarrying;C;producao_bruta_pm;Petrovic;349301
USA;Food, Beverages and Tobacco;15t16;producao_bruta_pm;Petrovic;776070
USA;Textiles and Textile Products;17t18;producao_bruta_pm;Petrovic;59335,94141
USA;Leather, Leather and Footwear;19;producao_bruta_pm;Petrovic;2735,05664
USA;Wood and Products of Wood and Cork;20;producao_bruta_pm;Petrovic;78755
USA;Pulp, Paper, Paper , Printing and Publishing;21t22;producao_bruta_pm;Petrovic;425812,25
USA;Coke, Refined Petroleum and Nuclear Fuel;23;producao_bruta_pm;Petrovic;473610
USA;Chemicals and Chemical Products;24;producao_bruta_pm;Petrovic;600707
USA;Rubber and Plastics;25;producao_bruta_pm;Petrovic;167664
USA;Other Non-Metallic Mineral;26;producao_bruta_pm;Petrovic;91550
USA;Basic Metals and Fabricated Metal;27t28;producao_bruta_pm;Petrovic;479242
USA;Machinery, Nec;29;producao_bruta_pm;Petrovic;277200,7188
USA;Electrical and Optical Equipment;30t33;producao_bruta_pm;Petrovic;483731,7813
USA;Transport Equipment;34t35;producao_bruta_pm;Petrovic;590906
USA;"Manufacturing, Nec; Recycling";36t37;producao_bruta_pm;Petrovic;137914,2031
USA;Electricity, Gas and Water Supply;E;producao_bruta_pm;Petrovic;387527
USA;Construction;F;producao_bruta_pm;Petrovic;1155286
USA;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;producao_bruta_pm;Petrovic;210375,7031
USA;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;producao_bruta_pm;Petrovic;1008868
USA;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;producao_bruta_pm;Petrovic;1183829,75
USA;Hotels and Restaurants;H;producao_bruta_pm;Petrovic;761985
USA;Inland Transport;60;producao_bruta_pm;Petrovic;340795
USA;Water Transport;61;producao_bruta_pm;Petrovic;33753
USA;Air Transport;62;producao_bruta_pm;Petrovic;133026
USA;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;producao_bruta_pm;Petrovic;196145
USA;Post and Telecommunications;64;producao_bruta_pm;Petrovic;618645,3125
USA;Financial Intermediation;J;producao_bruta_pm;Petrovic;2429350,5
USA;Real Estate Activities;70;producao_bruta_pm;Petrovic;2302772
USA;Renting of M&Eq and Other Business Activities;71t74;producao_bruta_pm;Petrovic;2868854,75
USA;"Public Admin and Defence; Compulsory Social Security";L;producao_bruta_pm;Petrovic;2946823
USA;Education;M;producao_bruta_pm;Petrovic;223871
USA;Health and Social Work;N;producao_bruta_pm;Petrovic;1687379
USA;Other Community, Social and Personal Services;O;producao_bruta_pm;Petrovic;958630,4375
USA;Private Households with Employed Persons;P;producao_bruta_pm;Petrovic;17959,80469
BRA;Agriculture, Hunting, Forestry and Fishing;AtB;producao_bruta_pd;Petrovic;329184,5264
BRA;Mining and Quarrying;C;producao_bruta_pd;Petrovic;32207,87188
BRA;Food, Beverages and Tobacco;15t16;producao_bruta_pd;Petrovic;301537,1764
BRA;Textiles and Textile Products;17t18;producao_bruta_pd;Petrovic;116433,7644
BRA;Leather, Leather and Footwear;19;producao_bruta_pd;Petrovic;25609,74271
BRA;Wood and Products of Wood and Cork;20;producao_bruta_pd;Petrovic;27038,3707
BRA;Pulp, Paper, Paper , Printing and Publishing;21t22;producao_bruta_pd;Petrovic;58573,83511
BRA;Coke, Refined Petroleum and Nuclear Fuel;23;producao_bruta_pd;Petrovic;65313,34773
BRA;Chemicals and Chemical Products;24;producao_bruta_pd;Petrovic;57899,42606
BRA;Rubber and Plastics;25;producao_bruta_pd;Petrovic;28362,04919
BRA;Other Non-Metallic Mineral;26;producao_bruta_pd;Petrovic;32635,19445
BRA;Basic Metals and Fabricated Metal;27t28;producao_bruta_pd;Petrovic;76243,5112
BRA;Machinery, Nec;29;producao_bruta_pd;Petrovic;44014,20385
BRA;Electrical and Optical Equipment;30t33;producao_bruta_pd;Petrovic;44129,2365
BRA;Transport Equipment;34t35;producao_bruta_pd;Petrovic;72047,56725
BRA;"Manufacturing, Nec; Recycling";36t37;producao_bruta_pd;Petrovic;47364,14487
BRA;Electricity, Gas and Water Supply;E;producao_bruta_pd;Petrovic;44219,0236
BRA;Construction;F;producao_bruta_pd;Petrovic;213982,1683
BRA;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;producao_bruta_pd;Petrovic;0
BRA;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;producao_bruta_pd;Petrovic;0
BRA;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;producao_bruta_pd;Petrovic;0
BRA;Hotels and Restaurants;H;producao_bruta_pd;Petrovic;0
BRA;Inland Transport;60;producao_bruta_pd;Petrovic;120157,1793
BRA;Water Transport;61;producao_bruta_pd;Petrovic;3126,696781
BRA;Air Transport;62;producao_bruta_pd;Petrovic;5085,822347
BRA;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;producao_bruta_pd;Petrovic;0
BRA;Post and Telecommunications;64;producao_bruta_pd;Petrovic;0
BRA;Financial Intermediation;J;producao_bruta_pd;Petrovic;0
BRA;Real Estate Activities;70;producao_bruta_pd;Petrovic;0
BRA;Renting of M&Eq and Other Business Activities;71t74;producao_bruta_pd;Petrovic;0
BRA;"Public Admin and Defence; Compulsory Social Security";L;producao_bruta_pd;Petrovic;0
BRA;Education;M;producao_bruta_pd;Petrovic;348802,4059
BRA;Health and Social Work;N;producao_bruta_pd;Petrovic;183579,8122
BRA;Other Community, Social and Personal Services;O;producao_bruta_pd;Petrovic;0
BRA;Private Households with Employed Persons;P;producao_bruta_pd;Petrovic;0
JPN;Agriculture, Hunting, Forestry and Fishing;AtB;producao_bruta_pd;Petrovic;179939,0285
JPN;Mining and Quarrying;C;producao_bruta_pd;Petrovic;20320,68114
JPN;Food, Beverages and Tobacco;15t16;producao_bruta_pd;Petrovic;285000,2833
JPN;Textiles and Textile Products;17t18;producao_bruta_pd;Petrovic;34099,03423
JPN;Leather, Leather and Footwear;19;producao_bruta_pd;Petrovic;3019,677151
JPN;Wood and Products of Wood and Cork;20;producao_bruta_pd;Petrovic;36186,40093
JPN;Pulp, Paper, Paper , Printing and Publishing;21t22;producao_bruta_pd;Petrovic;74139,74384
JPN;Coke, Refined Petroleum and Nuclear Fuel;23;producao_bruta_pd;Petrovic;112512,9067
JPN;Chemicals and Chemical Products;24;producao_bruta_pd;Petrovic;107502,1659
JPN;Rubber and Plastics;25;producao_bruta_pd;Petrovic;75893,85965
JPN;Other Non-Metallic Mineral;26;producao_bruta_pd;Petrovic;34346,87343
JPN;Basic Metals and Fabricated Metal;27t28;producao_bruta_pd;Petrovic;253806,5883
JPN;Machinery, Nec;29;producao_bruta_pd;Petrovic;106522,2827
JPN;Electrical and Optical Equipment;30t33;producao_bruta_pd;Petrovic;185028,7929
JPN;Transport Equipment;34t35;producao_bruta_pd;Petrovic;201725,0586
JPN;"Manufacturing, Nec; Recycling";36t37;producao_bruta_pd;Petrovic;22757,31151
JPN;Electricity, Gas and Water Supply;E;producao_bruta_pd;Petrovic;107557,0087
JPN;Construction;F;producao_bruta_pd;Petrovic;389373,0903
JPN;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;producao_bruta_pd;Petrovic;0
JPN;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;producao_bruta_pd;Petrovic;0
JPN;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;producao_bruta_pd;Petrovic;0
JPN;Hotels and Restaurants;H;producao_bruta_pd;Petrovic;0
JPN;Inland Transport;60;producao_bruta_pd;Petrovic;132594,4825
JPN;Water Transport;61;producao_bruta_pd;Petrovic;29619,75434
JPN;Air Transport;62;producao_bruta_pd;Petrovic;9767,185995
JPN;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;producao_bruta_pd;Petrovic;0
JPN;Post and Telecommunications;64;producao_bruta_pd;Petrovic;0
JPN;Financial Intermediation;J;producao_bruta_pd;Petrovic;0
JPN;Real Estate Activities;70;producao_bruta_pd;Petrovic;0
JPN;Renting of M&Eq and Other Business Activities;71t74;producao_bruta_pd;Petrovic;0
JPN;"Public Admin and Defence; Compulsory Social Security";L;producao_bruta_pd;Petrovic;0
JPN;Education;M;producao_bruta_pd;Petrovic;137307,8388
JPN;Health and Social Work;N;producao_bruta_pd;Petrovic;303520,5687
JPN;Other Community, Social and Personal Services;O;producao_bruta_pd;Petrovic;0
JPN;Private Households with Employed Persons;P;producao_bruta_pd;Petrovic;0
MEX;Agriculture, Hunting, Forestry and Fishing;AtB;producao_bruta_pd;Petrovic;152837,6545
MEX;Mining and Quarrying;C;producao_bruta_pd;Petrovic;19678,12068
MEX;Food, Beverages and Tobacco;15t16;producao_bruta_pd;Petrovic;153027,4868
MEX;Textiles and Textile Products;17t18;producao_bruta_pd;Petrovic;40976,24226
MEX;Leather, Leather and Footwear;19;producao_bruta_pd;Petrovic;7186,028164
MEX;Wood and Products of Wood and Cork;20;producao_bruta_pd;Petrovic;6983,075523
MEX;Pulp, Paper, Paper , Printing and Publishing;21t22;producao_bruta_pd;Petrovic;23691,55504
MEX;Coke, Refined Petroleum and Nuclear Fuel;23;producao_bruta_pd;Petrovic;13286,26015
MEX;Chemicals and Chemical Products;24;producao_bruta_pd;Petrovic;31554,65943
MEX;Rubber and Plastics;25;producao_bruta_pd;Petrovic;17284,61987
MEX;Other Non-Metallic Mineral;26;producao_bruta_pd;Petrovic;16113,98919
MEX;Basic Metals and Fabricated Metal;27t28;producao_bruta_pd;Petrovic;35425,52958
MEX;Machinery, Nec;29;producao_bruta_pd;Petrovic;15340,0108
MEX;Electrical and Optical Equipment;30t33;producao_bruta_pd;Petrovic;87360,96034
MEX;Transport Equipment;34t35;producao_bruta_pd;Petrovic;56454,57746
MEX;"Manufacturing, Nec; Recycling";36t37;producao_bruta_pd;Petrovic;23236,533
MEX;Electricity, Gas and Water Supply;E;producao_bruta_pd;Petrovic;22604,64555
MEX;Construction;F;producao_bruta_pd;Petrovic;214981,9543
MEX;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;producao_bruta_pd;Petrovic;0
MEX;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;producao_bruta_pd;Petrovic;0
MEX;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;producao_bruta_pd;Petrovic;0
MEX;Hotels and Restaurants;H;producao_bruta_pd;Petrovic;0
MEX;Inland Transport;60;producao_bruta_pd;Petrovic;97894,82338
MEX;Water Transport;61;producao_bruta_pd;Petrovic;4198,650535
MEX;Air Transport;62;producao_bruta_pd;Petrovic;9168,127605
MEX;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;producao_bruta_pd;Petrovic;0
MEX;Post and Telecommunications;64;producao_bruta_pd;Petrovic;0
MEX;Financial Intermediation;J;producao_bruta_pd;Petrovic;0
MEX;Real Estate Activities;70;producao_bruta_pd;Petrovic;0
MEX;Renting of M&Eq and Other Business Activities;71t74;producao_bruta_pd;Petrovic;0
MEX;"Public Admin and Defence; Compulsory Social Security";L;producao_bruta_pd;Petrovic;0
MEX;Education;M;producao_bruta_pd;Petrovic;177060,8066
MEX;Health and Social Work;N;producao_bruta_pd;Petrovic;69953,366
MEX;Other Community, Social and Personal Services;O;producao_bruta_pd;Petrovic;0
MEX;Private Households with Employed Persons;P;producao_bruta_pd;Petrovic;0
USA;Agriculture, Hunting, Forestry and Fishing;AtB;producao_bruta_pd;Petrovic;260067,0445
USA;Mining and Quarrying;C;producao_bruta_pd;Petrovic;126180,552
USA;Food, Beverages and Tobacco;15t16;producao_bruta_pd;Petrovic;562610,1635
USA;Textiles and Textile Products;17t18;producao_bruta_pd;Petrovic;42017,59998
USA;Leather, Leather and Footwear;19;producao_bruta_pd;Petrovic;2807,546971
USA;Wood and Products of Wood and Cork;20;producao_bruta_pd;Petrovic;47935,24734
USA;Pulp, Paper, Paper , Printing and Publishing;21t22;producao_bruta_pd;Petrovic;151312,8634
USA;Coke, Refined Petroleum and Nuclear Fuel;23;producao_bruta_pd;Petrovic;267206,3457
USA;Chemicals and Chemical Products;24;producao_bruta_pd;Petrovic;189225,0586
USA;Rubber and Plastics;25;producao_bruta_pd;Petrovic;72703,31829
USA;Other Non-Metallic Mineral;26;producao_bruta_pd;Petrovic;36710,195
USA;Basic Metals and Fabricated Metal;27t28;producao_bruta_pd;Petrovic;187778,0572
USA;Machinery, Nec;29;producao_bruta_pd;Petrovic;119342,2725
USA;Electrical and Optical Equipment;30t33;producao_bruta_pd;Petrovic;195713,2721
USA;Transport Equipment;34t35;producao_bruta_pd;Petrovic;254492,0902
USA;"Manufacturing, Nec; Recycling";36t37;producao_bruta_pd;Petrovic;68793,9566
USA;Electricity, Gas and Water Supply;E;producao_bruta_pd;Petrovic;133900,0939
USA;Construction;F;producao_bruta_pd;Petrovic;473387,5487
USA;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;producao_bruta_pd;Petrovic;0
USA;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;producao_bruta_pd;Petrovic;0
