"country";"description";"code";"variable";"versao";"2009"
"KOR";"Hotels and Restaurants";"H";"PIB_pd";"July14_1021";0
"KOR";"Inland Transport";"60";"PIB_pd";"July14_1021";2038,67313153983
"KOR";"Water Transport";"61";"PIB_pd";"July14_1021";965,539276713169
"KOR";"Air Transport";"62";"PIB_pd";"July14_1021";517,97553842929
"KOR";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"PIB_pd";"July14_1021";0
"KOR";"Post and Telecommunications";"64";"PIB_pd";"July14_1021";0
"KOR";"Financial Intermediation";"J";"PIB_pd";"July14_1021";0
"KOR";"Real Estate Activities";"70";"PIB_pd";"July14_1021";0
"KOR";"Renting of M&Eq and Other Business Activities";"71t74";"PIB_pd";"July14_1021";0
"KOR";"Public Admin and Defence; Compulsory Social Security";"L";"PIB_pd";"July14_1021";0
"KOR";"Education";"M";"PIB_pd";"July14_1021";10590,5885167748
"KOR";"Health and Social Work";"N";"PIB_pd";"July14_1021";5645,00559806933
"KOR";"Other Community, Social and Personal Services";"O";"PIB_pd";"July14_1021";0
"KOR";"Private Households with Employed Persons";"P";"PIB_pd";"July14_1021";0
"LTU";"Agriculture, Hunting, Forestry and Fishing";"AtB";"PIB_pd";"July14_1021";199,147684556187
"LTU";"Mining and Quarrying";"C";"PIB_pd";"July14_1021";7,76315843928002
"LTU";"Food, Beverages and Tobacco";"15t16";"PIB_pd";"July14_1021";89,5959849766175
"LTU";"Textiles and Textile Products";"17t18";"PIB_pd";"July14_1021";41,1699512467617
"LTU";"Leather, Leather and Footwear";"19";"PIB_pd";"July14_1021";1,36136437722738
"LTU";"Wood and Products of Wood and Cork";"20";"PIB_pd";"July14_1021";34,1301625949917
"LTU";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"PIB_pd";"July14_1021";28,3453138679453
"LTU";"Coke, Refined Petroleum and Nuclear Fuel";"23";"PIB_pd";"July14_1021";18,0313212139039
"LTU";"Chemicals and Chemical Products";"24";"PIB_pd";"July14_1021";22,7361053014146
"LTU";"Rubber and Plastics";"25";"PIB_pd";"July14_1021";17,4179847554897
"LTU";"Other Non-Metallic Mineral";"26";"PIB_pd";"July14_1021";16,8201174500324
"LTU";"Basic Metals and Fabricated Metal";"27t28";"PIB_pd";"July14_1021";25,611273233511
"LTU";"Machinery, Nec";"29";"PIB_pd";"July14_1021";15,3351767882666
"LTU";"Electrical and Optical Equipment";"30t33";"PIB_pd";"July14_1021";20,7453059938126
"LTU";"Transport Equipment";"34t35";"PIB_pd";"July14_1021";26,1187851060658
"LTU";"Manufacturing, Nec; Recycling";"36t37";"PIB_pd";"July14_1021";47,3702267466872
"LTU";"Electricity, Gas and Water Supply";"E";"PIB_pd";"July14_1021";65,2750351638744
"LTU";"Construction";"F";"PIB_pd";"July14_1021";214,287713581212
"LTU";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"PIB_pd";"July14_1021";0
"LTU";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"PIB_pd";"July14_1021";0
"LTU";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"PIB_pd";"July14_1021";0
"LTU";"Hotels and Restaurants";"H";"PIB_pd";"July14_1021";0
"LTU";"Inland Transport";"60";"PIB_pd";"July14_1021";127,552517306011
"LTU";"Water Transport";"61";"PIB_pd";"July14_1021";7,03236166130524
"LTU";"Air Transport";"62";"PIB_pd";"July14_1021";2,24973374083981
"LTU";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"PIB_pd";"July14_1021";0
"LTU";"Post and Telecommunications";"64";"PIB_pd";"July14_1021";0
"LTU";"Financial Intermediation";"J";"PIB_pd";"July14_1021";0
"LTU";"Real Estate Activities";"70";"PIB_pd";"July14_1021";0
"LTU";"Renting of M&Eq and Other Business Activities";"71t74";"PIB_pd";"July14_1021";0
"LTU";"Public Admin and Defence; Compulsory Social Security";"L";"PIB_pd";"July14_1021";0
"LTU";"Education";"M";"PIB_pd";"July14_1021";301,334305925324
"LTU";"Health and Social Work";"N";"PIB_pd";"July14_1021";209,723088380094
"LTU";"Other Community, Social and Personal Services";"O";"PIB_pd";"July14_1021";0
"LTU";"Private Households with Employed Persons";"P";"PIB_pd";"July14_1021";0
"LUX";"Agriculture, Hunting, Forestry and Fishing";"AtB";"PIB_pd";"July14_1021";5,96324921918236
"LUX";"Mining and Quarrying";"C";"PIB_pd";"July14_1021";0,490419680987736
"LUX";"Food, Beverages and Tobacco";"15t16";"PIB_pd";"July14_1021";8,01464361858521
"LUX";"Textiles and Textile Products";"17t18";"PIB_pd";"July14_1021";2,45431912087987
"LUX";"Leather, Leather and Footwear";"19";"PIB_pd";"July14_1021";0
"LUX";"Wood and Products of Wood and Cork";"20";"PIB_pd";"July14_1021";1,05563691482538
"LUX";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"PIB_pd";"July14_1021";6,49697289298023
"LUX";"Coke, Refined Petroleum and Nuclear Fuel";"23";"PIB_pd";"July14_1021";0
"LUX";"Chemicals and Chemical Products";"24";"PIB_pd";"July14_1021";2,12424215635111
"LUX";"Rubber and Plastics";"25";"PIB_pd";"July14_1021";8,55581728536485
"LUX";"Other Non-Metallic Mineral";"26";"PIB_pd";"July14_1021";4,4152463360968
"LUX";"Basic Metals and Fabricated Metal";"27t28";"PIB_pd";"July14_1021";20,6861480806232
"LUX";"Machinery, Nec";"29";"PIB_pd";"July14_1021";6,89512058457056
"LUX";"Electrical and Optical Equipment";"30t33";"PIB_pd";"July14_1021";4,70197805709847
"LUX";"Transport Equipment";"34t35";"PIB_pd";"July14_1021";0,816721407997291
"LUX";"Manufacturing, Nec; Recycling";"36t37";"PIB_pd";"July14_1021";1,24570499566756
"LUX";"Electricity, Gas and Water Supply";"E";"PIB_pd";"July14_1021";4,25648794661827
"LUX";"Construction";"F";"PIB_pd";"July14_1021";45,7950998201994
"LUX";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"PIB_pd";"July14_1021";0
"LUX";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"PIB_pd";"July14_1021";0
"LUX";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"PIB_pd";"July14_1021";0
"LUX";"Hotels and Restaurants";"H";"PIB_pd";"July14_1021";0
"LUX";"Inland Transport";"60";"PIB_pd";"July14_1021";24,6833196594876
"LUX";"Water Transport";"61";"PIB_pd";"July14_1021";0,204223654603674
"LUX";"Air Transport";"62";"PIB_pd";"July14_1021";6,26756399796174
"LUX";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"PIB_pd";"July14_1021";0
"LUX";"Post and Telecommunications";"64";"PIB_pd";"July14_1021";0
"LUX";"Financial Intermediation";"J";"PIB_pd";"July14_1021";0
"LUX";"Real Estate Activities";"70";"PIB_pd";"July14_1021";0
"LUX";"Renting of M&Eq and Other Business Activities";"71t74";"PIB_pd";"July14_1021";0
"LUX";"Public Admin and Defence; Compulsory Social Security";"L";"PIB_pd";"July14_1021";0
"LUX";"Education";"M";"PIB_pd";"July14_1021";39,1888799158352
"LUX";"Health and Social Work";"N";"PIB_pd";"July14_1021";45,6782819470193
"LUX";"Other Community, Social and Personal Services";"O";"PIB_pd";"July14_1021";0
"LUX";"Private Households with Employed Persons";"P";"PIB_pd";"July14_1021";0
"LVA";"Agriculture, Hunting, Forestry and Fishing";"AtB";"PIB_pd";"July14_1021";85,288646024588
"LVA";"Mining and Quarrying";"C";"PIB_pd";"July14_1021";4,55262477924437
"LVA";"Food, Beverages and Tobacco";"15t16";"PIB_pd";"July14_1021";42,7110702313363
"LVA";"Textiles and Textile Products";"17t18";"PIB_pd";"July14_1021";11,9382619148828
"LVA";"Leather, Leather and Footwear";"19";"PIB_pd";"July14_1021";0,601342178368524
"LVA";"Wood and Products of Wood and Cork";"20";"PIB_pd";"July14_1021";26,0991528506888
"LVA";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"PIB_pd";"July14_1021";18,2860154170095
"LVA";"Coke, Refined Petroleum and Nuclear Fuel";"23";"PIB_pd";"July14_1021";0
"LVA";"Chemicals and Chemical Products";"24";"PIB_pd";"July14_1021";12,1922507907537
"LVA";"Rubber and Plastics";"25";"PIB_pd";"July14_1021";5,3841482081523
"LVA";"Other Non-Metallic Mineral";"26";"PIB_pd";"July14_1021";6,71740980810704
"LVA";"Basic Metals and Fabricated Metal";"27t28";"PIB_pd";"July14_1021";16,6881212954125
"LVA";"Machinery, Nec";"29";"PIB_pd";"July14_1021";3,81903383085543
"LVA";"Electrical and Optical Equipment";"30t33";"PIB_pd";"July14_1021";9,9622406647864
"LVA";"Transport Equipment";"34t35";"PIB_pd";"July14_1021";9,32720881650568
"LVA";"Manufacturing, Nec; Recycling";"36t37";"PIB_pd";"July14_1021";11,4791540636428
"LVA";"Electricity, Gas and Water Supply";"E";"PIB_pd";"July14_1021";26,5095685972507
"LVA";"Construction";"F";"PIB_pd";"July14_1021";130,604321314786
"LVA";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"PIB_pd";"July14_1021";0
"LVA";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"PIB_pd";"July14_1021";0
"LVA";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"PIB_pd";"July14_1021";0
"LVA";"Hotels and Restaurants";"H";"PIB_pd";"July14_1021";0
"LVA";"Inland Transport";"60";"PIB_pd";"July14_1021";55,6116828745463
"LVA";"Water Transport";"61";"PIB_pd";"July14_1021";1,55437926798863
"LVA";"Air Transport";"62";"PIB_pd";"July14_1021";7,33761312501188
"LVA";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"PIB_pd";"July14_1021";0
"LVA";"Post and Telecommunications";"64";"PIB_pd";"July14_1021";0
"LVA";"Financial Intermediation";"J";"PIB_pd";"July14_1021";0
"LVA";"Real Estate Activities";"70";"PIB_pd";"July14_1021";0
"LVA";"Renting of M&Eq and Other Business Activities";"71t74";"PIB_pd";"July14_1021";0
"LVA";"Public Admin and Defence; Compulsory Social Security";"L";"PIB_pd";"July14_1021";0
"LVA";"Education";"M";"PIB_pd";"July14_1021";145,63251441362
"LVA";"Health and Social Work";"N";"PIB_pd";"July14_1021";89,7208198109284
"LVA";"Other Community, Social and Personal Services";"O";"PIB_pd";"July14_1021";0
"LVA";"Private Households with Employed Persons";"P";"PIB_pd";"July14_1021";0
"MEX";"Agriculture, Hunting, Forestry and Fishing";"AtB";"PIB_pd";"July14_1021";10695,2410361886
"MEX";"Mining and Quarrying";"C";"PIB_pd";"July14_1021";3010,47629927803
"MEX";"Food, Beverages and Tobacco";"15t16";"PIB_pd";"July14_1021";9081,3058011118
"MEX";"Textiles and Textile Products";"17t18";"PIB_pd";"July14_1021";2353,79572080109
"MEX";"Leather, Leather and Footwear";"19";"PIB_pd";"July14_1021";685,88019138602
"MEX";"Wood and Products of Wood and Cork";"20";"PIB_pd";"July14_1021";528,029319382926
"MEX";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"PIB_pd";"July14_1021";2121,45125404901
"MEX";"Coke, Refined Petroleum and Nuclear Fuel";"23";"PIB_pd";"July14_1021";1243,13144043468
"MEX";"Chemicals and Chemical Products";"24";"PIB_pd";"July14_1021";3905,07116989518
"MEX";"Rubber and Plastics";"25";"PIB_pd";"July14_1021";1433,30327981937
"MEX";"Other Non-Metallic Mineral";"26";"PIB_pd";"July14_1021";2103,91820453863
"MEX";"Basic Metals and Fabricated Metal";"27t28";"PIB_pd";"July14_1021";2973,73667606274
"MEX";"Machinery, Nec";"29";"PIB_pd";"July14_1021";1580,08714809557
"MEX";"Electrical and Optical Equipment";"30t33";"PIB_pd";"July14_1021";4553,37431199225
"MEX";"Transport Equipment";"34t35";"PIB_pd";"July14_1021";5900,52456033888
"MEX";"Manufacturing, Nec; Recycling";"36t37";"PIB_pd";"July14_1021";2173,5876743961
"MEX";"Electricity, Gas and Water Supply";"E";"PIB_pd";"July14_1021";2850,49457707027
"MEX";"Construction";"F";"PIB_pd";"July14_1021";23669,4286142218
"MEX";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"PIB_pd";"July14_1021";0
"MEX";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"PIB_pd";"July14_1021";0
"MEX";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"PIB_pd";"July14_1021";0
"MEX";"Hotels and Restaurants";"H";"PIB_pd";"July14_1021";0
"MEX";"Inland Transport";"60";"PIB_pd";"July14_1021";15606,377365432
"MEX";"Water Transport";"61";"PIB_pd";"July14_1021";269,463167110522
"MEX";"Air Transport";"62";"PIB_pd";"July14_1021";1106,5643633215
"MEX";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"PIB_pd";"July14_1021";0
"MEX";"Post and Telecommunications";"64";"PIB_pd";"July14_1021";0
"MEX";"Financial Intermediation";"J";"PIB_pd";"July14_1021";0
"MEX";"Real Estate Activities";"70";"PIB_pd";"July14_1021";0
"MEX";"Renting of M&Eq and Other Business Activities";"71t74";"PIB_pd";"July14_1021";0
"MEX";"Public Admin and Defence; Compulsory Social Security";"L";"PIB_pd";"July14_1021";0
"MEX";"Education";"M";"PIB_pd";"July14_1021";33224,6441337426
"MEX";"Health and Social Work";"N";"PIB_pd";"July14_1021";14719,1048540899
"MEX";"Other Community, Social and Personal Services";"O";"PIB_pd";"July14_1021";0
"MEX";"Private Households with Employed Persons";"P";"PIB_pd";"July14_1021";0
"MLT";"Agriculture, Hunting, Forestry and Fishing";"AtB";"PIB_pd";"July14_1021";24,4249992872659
"MLT";"Mining and Quarrying";"C";"PIB_pd";"July14_1021";4,09086041367319
"MLT";"Food, Beverages and Tobacco";"15t16";"PIB_pd";"July14_1021";43,1220014448655
"MLT";"Textiles and Textile Products";"17t18";"PIB_pd";"July14_1021";9,6186124103671
"MLT";"Leather, Leather and Footwear";"19";"PIB_pd";"July14_1021";0,589772447874168
"MLT";"Wood and Products of Wood and Cork";"20";"PIB_pd";"July14_1021";1,91676045559104
"MLT";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"PIB_pd";"July14_1021";34,2838227312578
"MLT";"Coke, Refined Petroleum and Nuclear Fuel";"23";"PIB_pd";"July14_1021";0
"MLT";"Chemicals and Chemical Products";"24";"PIB_pd";"July14_1021";13,2481972665852
"MLT";"Rubber and Plastics";"25";"PIB_pd";"July14_1021";14,1079905929701
"MLT";"Other Non-Metallic Mineral";"26";"PIB_pd";"July14_1021";12,7403397090775
"MLT";"Basic Metals and Fabricated Metal";"27t28";"PIB_pd";"July14_1021";12,2827670725355
"MLT";"Machinery, Nec";"29";"PIB_pd";"July14_1021";3,29253872945024
"MLT";"Electrical and Optical Equipment";"30t33";"PIB_pd";"July14_1021";61,6611888798735
"MLT";"Transport Equipment";"34t35";"PIB_pd";"July14_1021";176,365552812291
"MLT";"Manufacturing, Nec; Recycling";"36t37";"PIB_pd";"July14_1021";30,0931391527794
"MLT";"Electricity, Gas and Water Supply";"E";"PIB_pd";"July14_1021";47,3853475991185
"MLT";"Construction";"F";"PIB_pd";"July14_1021";78,6727593281867
"MLT";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"PIB_pd";"July14_1021";0
"MLT";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"PIB_pd";"July14_1021";0
"MLT";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"PIB_pd";"July14_1021";0
"MLT";"Hotels and Restaurants";"H";"PIB_pd";"July14_1021";0
"MLT";"Inland Transport";"60";"PIB_pd";"July14_1021";19,2759827449847
"MLT";"Water Transport";"61";"PIB_pd";"July14_1021";6,63600743128613
"MLT";"Air Transport";"62";"PIB_pd";"July14_1021";24,1246861277701
"MLT";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"PIB_pd";"July14_1021";0
"MLT";"Post and Telecommunications";"64";"PIB_pd";"July14_1021";0
"MLT";"Financial Intermediation";"J";"PIB_pd";"July14_1021";0
"MLT";"Real Estate Activities";"70";"PIB_pd";"July14_1021";0
"MLT";"Renting of M&Eq and Other Business Activities";"71t74";"PIB_pd";"July14_1021";0
"MLT";"Public Admin and Defence; Compulsory Social Security";"L";"PIB_pd";"July14_1021";0
"MLT";"Education";"M";"PIB_pd";"July14_1021";189,27161427408
"MLT";"Health and Social Work";"N";"PIB_pd";"July14_1021";177,854637406864
"MLT";"Other Community, Social and Personal Services";"O";"PIB_pd";"July14_1021";0
"MLT";"Private Households with Employed Persons";"P";"PIB_pd";"July14_1021";0
"NLD";"Agriculture, Hunting, Forestry and Fishing";"AtB";"PIB_pd";"July14_1021";365,277866623074
"NLD";"Mining and Quarrying";"C";"PIB_pd";"July14_1021";22,4341976908275
"NLD";"Food, Beverages and Tobacco";"15t16";"PIB_pd";"July14_1021";237,553085940977
"NLD";"Textiles and Textile Products";"17t18";"PIB_pd";"July14_1021";24,1667084847601
"NLD";"Leather, Leather and Footwear";"19";"PIB_pd";"July14_1021";2,00996632842476
"NLD";"Wood and Products of Wood and Cork";"20";"PIB_pd";"July14_1021";25,3561769304917
"NLD";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"PIB_pd";"July14_1021";161,839696157808
"NLD";"Coke, Refined Petroleum and Nuclear Fuel";"23";"PIB_pd";"July14_1021";11,3369420694828
"NLD";"Chemicals and Chemical Products";"24";"PIB_pd";"July14_1021";147,549771899139
"NLD";"Rubber and Plastics";"25";"PIB_pd";"July14_1021";52,185783386379
"NLD";"Other Non-Metallic Mineral";"26";"PIB_pd";"July14_1021";48,313953432851
"NLD";"Basic Metals and Fabricated Metal";"27t28";"PIB_pd";"July14_1021";206,855896018582
"NLD";"Machinery, Nec";"29";"PIB_pd";"July14_1021";164,866366352414
"NLD";"Electrical and Optical Equipment";"30t33";"PIB_pd";"July14_1021";162,651087189829
"NLD";"Transport Equipment";"34t35";"PIB_pd";"July14_1021";89,912637555741
"NLD";"Manufacturing, Nec; Recycling";"36t37";"PIB_pd";"July14_1021";150,489209307161
"NLD";"Electricity, Gas and Water Supply";"E";"PIB_pd";"July14_1021";65,0463183694807
"NLD";"Construction";"F";"PIB_pd";"July14_1021";863,849143948893
"NLD";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"PIB_pd";"July14_1021";0
"NLD";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"PIB_pd";"July14_1021";0
"NLD";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"PIB_pd";"July14_1021";0
"NLD";"Hotels and Restaurants";"H";"PIB_pd";"July14_1021";0
"NLD";"Inland Transport";"60";"PIB_pd";"July14_1021";277,141123959152
"NLD";"Water Transport";"61";"PIB_pd";"July14_1021";41,6066465992333
"NLD";"Air Transport";"62";"PIB_pd";"July14_1021";68,3569704219282
"NLD";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"PIB_pd";"July14_1021";0
"NLD";"Post and Telecommunications";"64";"PIB_pd";"July14_1021";0
"NLD";"Financial Intermediation";"J";"PIB_pd";"July14_1021";0
"NLD";"Real Estate Activities";"70";"PIB_pd";"July14_1021";0
"NLD";"Renting of M&Eq and Other Business Activities";"71t74";"PIB_pd";"July14_1021";0
"NLD";"Public Admin and Defence; Compulsory Social Security";"L";"PIB_pd";"July14_1021";0
"NLD";"Education";"M";"PIB_pd";"July14_1021";778,512632220018
"NLD";"Health and Social Work";"N";"PIB_pd";"July14_1021";1384,28812671441
"NLD";"Other Community, Social and Personal Services";"O";"PIB_pd";"July14_1021";0
"NLD";"Private Households with Employed Persons";"P";"PIB_pd";"July14_1021";0
"POL";"Agriculture, Hunting, Forestry and Fishing";"AtB";"PIB_pd";"July14_1021";6802,24074936192
"POL";"Mining and Quarrying";"C";"PIB_pd";"July14_1021";1095,1197250768
"POL";"Food, Beverages and Tobacco";"15t16";"PIB_pd";"July14_1021";1252,87198043951
"POL";"Textiles and Textile Products";"17t18";"PIB_pd";"July14_1021";311,395494603588
"POL";"Leather, Leather and Footwear";"19";"PIB_pd";"July14_1021";49,0150973470889
"POL";"Wood and Products of Wood and Cork";"20";"PIB_pd";"July14_1021";302,110471805242
"POL";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"PIB_pd";"July14_1021";588,128947048464
"POL";"Coke, Refined Petroleum and Nuclear Fuel";"23";"PIB_pd";"July14_1021";242,411358476532
"POL";"Chemicals and Chemical Products";"24";"PIB_pd";"July14_1021";466,45060119836
"POL";"Rubber and Plastics";"25";"PIB_pd";"July14_1021";419,910321749729
"POL";"Other Non-Metallic Mineral";"26";"PIB_pd";"July14_1021";443,439096430181
"POL";"Basic Metals and Fabricated Metal";"27t28";"PIB_pd";"July14_1021";867,513175849367
"POL";"Machinery, Nec";"29";"PIB_pd";"July14_1021";538,04873348232
"POL";"Electrical and Optical Equipment";"30t33";"PIB_pd";"July14_1021";547,631356971198
"POL";"Transport Equipment";"34t35";"PIB_pd";"July14_1021";595,543010428964
"POL";"Manufacturing, Nec; Recycling";"36t37";"PIB_pd";"July14_1021";405,980294885135
"POL";"Electricity, Gas and Water Supply";"E";"PIB_pd";"July14_1021";976,851941069479
"POL";"Construction";"F";"PIB_pd";"July14_1021";2631,49509249514
"POL";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"PIB_pd";"July14_1021";0
"POL";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"PIB_pd";"July14_1021";0
"POL";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"PIB_pd";"July14_1021";0
"POL";"Hotels and Restaurants";"H";"PIB_pd";"July14_1021";0
"POL";"Inland Transport";"60";"PIB_pd";"July14_1021";1474,69761462182
"POL";"Water Transport";"61";"PIB_pd";"July14_1021";38,4857937162909
"POL";"Air Transport";"62";"PIB_pd";"July14_1021";76,3804018515729
"POL";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"PIB_pd";"July14_1021";0
"POL";"Post and Telecommunications";"64";"PIB_pd";"July14_1021";0
"POL";"Financial Intermediation";"J";"PIB_pd";"July14_1021";0
"POL";"Real Estate Activities";"70";"PIB_pd";"July14_1021";0
"POL";"Renting of M&Eq and Other Business Activities";"71t74";"PIB_pd";"July14_1021";0
"POL";"Public Admin and Defence; Compulsory Social Security";"L";"PIB_pd";"July14_1021";0
"POL";"Education";"M";"PIB_pd";"July14_1021";3301,1270359187
"POL";"Health and Social Work";"N";"PIB_pd";"July14_1021";2151,13326271257
"POL";"Other Community, Social and Personal Services";"O";"PIB_pd";"July14_1021";0
"POL";"Private Households with Employed Persons";"P";"PIB_pd";"July14_1021";0
"PRT";"Agriculture, Hunting, Forestry and Fishing";"AtB";"PIB_pd";"July14_1021";631,547950375152
"PRT";"Mining and Quarrying";"C";"PIB_pd";"July14_1021";28,1139959616557
"PRT";"Food, Beverages and Tobacco";"15t16";"PIB_pd";"July14_1021";171,20002404271
"PRT";"Textiles and Textile Products";"17t18";"PIB_pd";"July14_1021";200,265864782797
"PRT";"Leather, Leather and Footwear";"19";"PIB_pd";"July14_1021";48,6433117926114
"PRT";"Wood and Products of Wood and Cork";"20";"PIB_pd";"July14_1021";70,8204531664944
"PRT";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"PIB_pd";"July14_1021";105,65989262097
"PRT";"Coke, Refined Petroleum and Nuclear Fuel";"23";"PIB_pd";"July14_1021";18,4652006349636
"PRT";"Chemicals and Chemical Products";"24";"PIB_pd";"July14_1021";63,3599888645748
"PRT";"Rubber and Plastics";"25";"PIB_pd";"July14_1021";47,9480950771948
"PRT";"Other Non-Metallic Mineral";"26";"PIB_pd";"July14_1021";99,1947452114789
"PRT";"Basic Metals and Fabricated Metal";"27t28";"PIB_pd";"July14_1021";151,503657086359
"PRT";"Machinery, Nec";"29";"PIB_pd";"July14_1021";89,4133511096982
"PRT";"Electrical and Optical Equipment";"30t33";"PIB_pd";"July14_1021";95,1794184838578
"PRT";"Transport Equipment";"34t35";"PIB_pd";"July14_1021";79,111090751413
"PRT";"Manufacturing, Nec; Recycling";"36t37";"PIB_pd";"July14_1021";77,1986248628123
"PRT";"Electricity, Gas and Water Supply";"E";"PIB_pd";"July14_1021";103,440378981143
"PRT";"Construction";"F";"PIB_pd";"July14_1021";691,888544547058
"PRT";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"PIB_pd";"July14_1021";0
"PRT";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"PIB_pd";"July14_1021";0
"PRT";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"PIB_pd";"July14_1021";0
"PRT";"Hotels and Restaurants";"H";"PIB_pd";"July14_1021";0
"PRT";"Inland Transport";"60";"PIB_pd";"July14_1021";219,635525691581
"PRT";"Water Transport";"61";"PIB_pd";"July14_1021";7,28279651330607
"PRT";"Air Transport";"62";"PIB_pd";"July14_1021";48,6950697697985
"PRT";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"PIB_pd";"July14_1021";0
"PRT";"Post and Telecommunications";"64";"PIB_pd";"July14_1021";0
"PRT";"Financial Intermediation";"J";"PIB_pd";"July14_1021";0
"PRT";"Real Estate Activities";"70";"PIB_pd";"July14_1021";0
"PRT";"Renting of M&Eq and Other Business Activities";"71t74";"PIB_pd";"July14_1021";0
"PRT";"Public Admin and Defence; Compulsory Social Security";"L";"PIB_pd";"July14_1021";0
"PRT";"Education";"M";"PIB_pd";"July14_1021";1030,31737780969
"PRT";"Health and Social Work";"N";"PIB_pd";"July14_1021";833,638551188434
"PRT";"Other Community, Social and Personal Services";"O";"PIB_pd";"July14_1021";0
"PRT";"Private Households with Employed Persons";"P";"PIB_pd";"July14_1021";0
"ROU";"Agriculture, Hunting, Forestry and Fishing";"AtB";"PIB_pd";"July14_1021";5687,36810427617
"ROU";"Mining and Quarrying";"C";"PIB_pd";"July14_1021";338,568867852665
"ROU";"Food, Beverages and Tobacco";"15t16";"PIB_pd";"July14_1021";650,993764332944
"ROU";"Textiles and Textile Products";"17t18";"PIB_pd";"July14_1021";441,628037924748
"ROU";"Leather, Leather and Footwear";"19";"PIB_pd";"July14_1021";110,560363083312
"ROU";"Wood and Products of Wood and Cork";"20";"PIB_pd";"July14_1021";172,31252985255
"ROU";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"PIB_pd";"July14_1021";113,295434552196
"ROU";"Coke, Refined Petroleum and Nuclear Fuel";"23";"PIB_pd";"July14_1021";231,982060506824
"ROU";"Chemicals and Chemical Products";"24";"PIB_pd";"July14_1021";216,363259968746
"ROU";"Rubber and Plastics";"25";"PIB_pd";"July14_1021";83,7994198466551
"ROU";"Other Non-Metallic Mineral";"26";"PIB_pd";"July14_1021";227,451685641959
"ROU";"Basic Metals and Fabricated Metal";"27t28";"PIB_pd";"July14_1021";480,434156870897
"ROU";"Machinery, Nec";"29";"PIB_pd";"July14_1021";291,919089031386
"ROU";"Electrical and Optical Equipment";"30t33";"PIB_pd";"July14_1021";268,826080789287
"ROU";"Transport Equipment";"34t35";"PIB_pd";"July14_1021";319,395545164328
"ROU";"Manufacturing, Nec; Recycling";"36t37";"PIB_pd";"July14_1021";238,146227132342
"ROU";"Electricity, Gas and Water Supply";"E";"PIB_pd";"July14_1021";432,037760627517
